BDAP,Accertamento in CC ENTRATE DA SERVIZI PER CONTO DI TERZI,Accertamento in CC ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,"Accertamento in CC ENTRATE DERIVANTI DA ALIENAZIONE, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONI DI CREDITI",Accertamento in CC ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Accertamento in CC ENTRATE EXTRATRIBUTARIE,Accertamento in CC ENTRATE TRIBUTARIE,Riscossione in CC ENTRATE DA SERVIZI PER CONTO DI TERZI,Riscossione in CC ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,"Riscossione in CC ENTRATE DERIVANTI DA ALIENAZIONE, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONI DI CREDITI",Riscossione in CC ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Riscossione in CC ENTRATE EXTRATRIBUTARIE,Riscossione in CC ENTRATE TRIBUTARIE,Riscossione in CR ENTRATE DA SERVIZI PER CONTO DI TERZI,Riscossione in CR ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,"Riscossione in CR ENTRATE DERIVANTI DA ALIENAZIONE, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONI DI CREDITI",Riscossione in CR ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Riscossione in CR ENTRATE EXTRATRIBUTARIE,Riscossione in CR ENTRATE TRIBUTARIE
111142930451558302,318.34764705882355,179.49783088235293,1128.3871533613446,596.2352468487395,1361.924443277311,0.0,190.84716911764707,179.49783088235293,211.73245798319326,128.55159138655463,730.254044117647,0.0,3.2274159663865545,0.0,881.3410766806724,203.46870798319327,629.86125,34.30269957983193
111142930456078402,114.92239779005526,0.0,520.9900662983425,633.6225801104972,84.64632596685081,236.07303314917124,109.22647513812156,0.0,128.29240331491712,367.21159116022096,78.38956353591159,108.70469613259668,3.4220386740331494,0.0,370.68056906077345,75.01055801104971,36.83416022099448,158.1491104972376
111142930549694901,58.413216386554616,0.0,27.156177521008402,20.426779411764706,75.71724789915966,239.2044737394958,58.24539600840337,0.0,27.156177521008402,20.426779411764706,72.54566176470588,219.247268907563,0.010109243697478992,0.0,8.403361344537815,1.1088235294117648,3.3854327731092435,13.627322478991596
111242928159168602,246.46628945801072,0.0,493.15642644431216,603.3251697438951,529.0870696843359,230.20893984514592,213.6720369267421,0.0,319.3868016676593,588.7838237045861,474.47083382966053,218.48425253126862,0.3349791542584872,0.0,156.1059023228112,21.137153067301966,32.441405598570576,5.085461584276355
111342928035516202,65.46686311366652,0.0,35.25120908889872,247.98913976116765,111.72413423264044,152.24877377266696,63.71414639540026,0.0,26.881039639540028,122.07451238390092,101.63453588014153,80.30259509066785,1.3916378261831048,5.897795776205219,16.848788146837684,65.97299148606812,1.2500798872180452,79.79322285493144
111442929417157902,323.72241252302024,0.0,84.43625230202579,75.73106813996317,45.047605893186,169.32935543278083,170.49825966850827,0.0,14.454631675874769,75.73106813996317,13.932965009208104,130.49374769797421,0.03683241252302026,0.0,38.20123388581952,66.12006445672192,27.61706261510129,10.668480662983425
111642930521380602,216.48679790026247,0.0,2544.5252843394574,138.3824496937883,63.15902887139108,596.1609536307961,209.02548556430446,0.0,36.623490813648296,48.357130358705156,21.984339457567806,278.0324234470691,0.5249343832020997,0.0,1307.4622572178478,132.77154855643045,19.888048993875767,112.13547681539806
111742930520228201,59.72380392663395,593.4508654094549,69.57516145698786,86.85642727977266,127.86291849651252,438.57937160940327,54.5677234564712,593.4508654094549,16.963818780676828,77.09796693360889,15.387507104107465,368.52822009816583,3.1005650994575045,4.5476168948592095,28.208384784293465,1.9198159390338414,4.457594936708861,82.1485320330664
111742930546032201,65.73484567901235,38.54395061728395,341.9920987654321,43.876234567901236,148.4591049382716,588.546975308642,63.22919753086419,38.54395061728395,239.21432098765433,43.876234567901236,67.92533950617283,390.2043827160494,4.783950617283951,109.6041975308642,354.6508950617284,0.0,49.486111111111114,698.4165432098765
111842930472913601,78.52685764469722,0.0,75.73611826697892,468.7828972900636,292.9472800267648,453.98284961525593,76.58308882569422,0.0,64.1957862161258,424.8833665105387,206.3662587822014,341.7309836065574,2.892718300434928,0.0,8.398573101371696,63.597215623954504,81.33086149213783,120.54793827367011
