BDAP,Accertamento in CC ENTRATE DA SERVIZI PER CONTO DI TERZI,Accertamento in CC ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,"Accertamento in CC ENTRATE DERIVANTI DA ALIENAZIONE, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONI DI CREDITI",Accertamento in CC ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Accertamento in CC ENTRATE EXTRATRIBUTARIE,Accertamento in CC ENTRATE TRIBUTARIE,Riscossione in CC ENTRATE DA SERVIZI PER CONTO DI TERZI,Riscossione in CC ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,"Riscossione in CC ENTRATE DERIVANTI DA ALIENAZIONE, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONI DI CREDITI",Riscossione in CC ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Riscossione in CC ENTRATE EXTRATRIBUTARIE,Riscossione in CC ENTRATE TRIBUTARIE,Riscossione in CR ENTRATE DA SERVIZI PER CONTO DI TERZI,Riscossione in CR ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,"Riscossione in CR ENTRATE DERIVANTI DA ALIENAZIONE, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONI DI CREDITI",Riscossione in CR ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Riscossione in CR ENTRATE EXTRATRIBUTARIE,Riscossione in CR ENTRATE TRIBUTARIE
111142930451558302,196.33439321674615,111.28775834658188,2200.7779544250134,576.3275039745628,1551.4939056703763,282.86857445680977,183.17859035506095,0.0,568.776364599894,515.8775834658188,933.3317435082141,245.0439851616322,4.040275569687334,275.6682564917859,738.3815580286168,29.85691573926868,465.82723900370956,8.254372019077902
111142930456078402,108.41225626740948,0.0,854.3810584958218,1022.8239554317548,107.46629526462395,220.5075208913649,101.60222841225627,0.0,180.0150417827298,633.2490250696379,61.26016713091922,97.20557103064067,1.438440111420613,0.0,222.6707520891365,46.33649025069638,139.21949860724234,50.90027855153203
111142930549694901,43.34479775037854,0.0,103.57181483884924,26.531256759679863,79.83160285528878,329.7342634652823,39.821544451654766,0.0,86.26703439325114,23.93553969284015,73.54120700843607,321.8029418126757,2.743781094527363,0.0,4.4884274280770065,3.9584685269305644,5.945598096474151,8.003569110966904
111242928159168602,226.39122596153845,0.0,455.70552884615387,748.1520432692307,438.45492788461536,118.19591346153847,151.46574519230768,0.0,223.14543269230768,738.0871394230769,404.35336538461536,114.94951923076923,1.9963942307692308,0.0,498.71694711538464,4.3094951923076925,55.8515625,2.816706730769231
111342928035516202,87.28852723081623,632.4458855222596,13.84111422778904,341.3264642986086,40.44794067820146,499.4827672397034,82.44377482156247,601.917654900436,11.669758658038715,254.254061710223,31.820923709278752,190.96928375038186,6.210347987891243,63.08420584886272,14.516038548060099,49.401088677201656,8.85686116588441,162.16702307884577
111442929417157902,86.55718206770356,0.0,43.488563586459286,235.51052150045746,59.52516010978957,335.8801463860933,80.54894784995426,0.0,22.872827081427264,198.44007319304666,15.675205855443734,315.6669716376944,0.47209515096065874,23.055809698078683,246.72186642268986,22.161939615736504,40.021043000914915,71.55626715462031
111642930521380602,117.97448979591837,0.0,12.612244897959183,212.84013605442178,88.26020408163265,511.4107142857143,113.0,0.0,8.38265306122449,117.39115646258503,52.19302721088435,383.9124149659864,26.55017006802721,60.45578231292517,950.8018707482993,80.01785714285714,15.128401360544217,98.48384353741497
111742930520228201,75.210666493439,101.12894634273093,56.291477198908666,182.62608808626737,100.56294660257242,418.01227751071843,67.3553332467195,101.12894634273093,16.423801481096532,72.88768351305704,18.380732753020656,332.24522541249837,2.0896453163570223,11.99408860595037,0.845004547226192,15.82564635572301,8.000909445238404,58.51039365986748
111742930546032201,83.15517241379311,86.29597701149426,447.2787356321839,37.33620689655172,146.17528735632183,685.0344827586207,79.41954022988506,0.0,343.39367816091954,37.33620689655172,75.5632183908046,586.3649425287356,0.0,0.0,497.3419540229885,2.6695402298850577,96.22701149425288,60.85057471264368
111842930472913601,110.67049521431544,208.07324178110696,182.99292550977944,495.44902205576363,300.7741156887224,211.66508531002913,102.6113191843529,0.0,145.79658759883478,468.22455264253017,184.05784436121516,172.4433624635872,1.9516437786100707,52.9116937161881,12.635622138992925,23.572284644194756,127.71727007906783,49.38135663753641
111942930075789802,83.67048517520216,0.0,124.18261455525607,190.6078167115903,97.3578167115903,691.2526954177897,83.205525606469,0.0,84.52628032345014,167.7809973045822,77.66576819407008,568.8066037735849,0.0,0.0,45.663746630727765,66.41239892183289,16.17722371967655,146.7021563342318
111942930475464201,60.67284022975032,23.4439104442621,45.68843043019576,33.582112296331026,118.63263392333842,345.4801312858985,50.80506388465596,23.4439104442621,44.760637674364084,19.165396788184268,79.13491970460673,283.4459031766499,0.42960965889110303,0.0,0.030945961786425977,21.644590317664985,39.96084866955808,35.262571796975735
112242929589459502,349.4863523573201,1280.4590570719604,4890.821339950372,949.3598014888338,328.20843672456573,345.53101736972707,345.9975186104218,461.1786600496278,1418.287841191067,861.7990074441688,217.0421836228288,175.0,3.369727047146402,0.0,1028.5186104218362,7.300248138957817,0.0,134.51861042183623
112442930475351402,42.64239958099996,0.0,66.40060835582773,77.17305910317876,22.4592280730027,541.1749526610531,40.369485516296685,0.0,16.461464082833086,28.0528383223883,15.818258732524878,347.4247008581443,14.045848273639256,55.081745296321664,25.14630756214496,77.77353853591717,1.8039764715361992,146.2801659884775
