BDAP,Accertamenti ACCENSIONE PRESTITI,Accertamenti ANTICIPAZIONI DA ISTITUTO TESORIERE/CASSIERE,"Accertamenti ENTRATE CORRENTI DI NATURA TRIBUTARIA, CONTRIBUTIVA E PEREQUATIVA",Accertamenti ENTRATE DA RIDUZIONE DI ATTIVITA' FINANZIARIE,Accertamenti ENTRATE EXTRATRIBUTARIE,Accertamenti ENTRATE IN CONTO CAPITALE,Accertamenti ENTRATE PER CONTO TERZI E PARTITE DI GIRO,Accertamenti TRASFERIMENTI CORRENTI,Riscossioni in CC ACCENSIONE PRESTITI,Riscossioni in CC ANTICIPAZIONI DA ISTITUTO TESORIERE/CASSIERE,"Riscossioni in CC ENTRATE CORRENTI DI NATURA TRIBUTARIA, CONTRIBUTIVA E PEREQUATIVA",Riscossioni in CC ENTRATE DA RIDUZIONE DI ATTIVITA' FINANZIARIE,Riscossioni in CC ENTRATE EXTRATRIBUTARIE,Riscossioni in CC ENTRATE IN CONTO CAPITALE,Riscossioni in CC ENTRATE PER CONTO TERZI E PARTITE DI GIRO,Riscossioni in CC TRASFERIMENTI CORRENTI,Riscossioni in CR ACCENSIONE PRESTITI,Riscossioni in CR ANTICIPAZIONI DA ISTITUTO TESORIERE/CASSIERE,"Riscossioni in CR ENTRATE CORRENTI DI NATURA TRIBUTARIA, CONTRIBUTIVA E PEREQUATIVA",Riscossioni in CR ENTRATE DA RIDUZIONE DI ATTIVITA' FINANZIARIE,Riscossioni in CR ENTRATE EXTRATRIBUTARIE,Riscossioni in CR ENTRATE IN CONTO CAPITALE,Riscossioni in CR ENTRATE PER CONTO TERZI E PARTITE DI GIRO,Riscossioni in CR TRASFERIMENTI CORRENTI
111142930451558302,0.0,15.091436403508771,1030.2060690789474,0.0,1170.344769736842,1086.5442872807018,514.3216611842105,405.3503618421053,0.0,15.091436403508771,673.8131359649122,0.0,900.828634868421,595.473519736842,513.7425,136.47581140350877,0.0,0.0,26.231672149122808,0.0,314.57986842105265,586.5440515350878,1.1139418859649122,212.7784649122807
111142930456078402,0.0,0.0,330.52759149940965,0.0,68.39275678866588,69.093093270366,195.70623376623377,710.0281700118063,0.0,0.0,206.48647579693036,0.0,32.81935064935065,69.093093270366,174.90505312868947,633.83953364817,0.0,0.0,83.73583825265644,0.0,41.17527154663519,1.5878158205430934,4.63827626918536,5.1057556080283355
111142930549694901,0.0,0.0,260.79242279528813,0.0,83.11883582723125,65.63765679719835,55.814485832537414,15.913266475644699,0.0,0.0,248.7911068661785,0.0,75.8725066327072,63.62726626339807,55.559749548975915,15.913266475644699,0.0,0.0,7.097050833068025,0.0,4.123104106972302,10.842094874243871,0.1812893982808023,0.0
111242928159168602,0.0,0.0,264.18597139451725,0.0,1645.9308700834326,1780.41379022646,463.67253277711563,528.3314779499403,0.0,0.0,254.28958283671037,0.0,1241.7998271752087,1654.0282359952323,463.67253277711563,235.16169845053636,165.37544696066746,0.0,8.251525625744934,0.0,89.10440405244339,206.6689630512515,12.102008343265792,1.430274135876043
111342928035516202,0.0,0.0,711.6270352309779,0.0,132.3747257408316,44.97907320310471,174.78548576045245,152.4717234613498,0.0,0.0,471.36896182589373,0.0,36.92877715901549,14.631835415644748,156.67291715959257,79.7917133623799,0.0,0.0,45.34906079579883,0.0,72.74738205845861,55.63850217849208,12.174079406757654,13.909494474420752
111442929417157902,0.0,661.6569893514037,480.61832526621487,0.0,92.1545692158761,59.190571151984514,147.80257502420136,36.15273959341723,0.0,661.6569893514037,397.566844143272,0.0,67.09054211035819,59.190571151984514,142.47768635043565,21.817182962245887,0.0,88.9366408518877,65.38354307841239,0.0,19.253775411423042,17.424975798644724,0.2420135527589545,23.459060987415295
111642930521380602,0.0,0.0,514.5340018315019,0.0,148.5575457875458,2057.630915750916,201.5322985347985,171.65335164835165,0.0,0.0,424.4347619047619,0.0,69.72659340659341,862.8118681318682,198.53532051282053,71.67638278388279,5.437893772893773,0.0,67.76002747252747,0.0,37.8581043956044,153.5165750915751,1.588543956043956,90.5117673992674
111742930520228201,0.0,294.00286281254137,455.5999226088107,0.0,124.93029104378886,75.54650879745999,458.31642876041803,188.78709948405876,0.0,294.0023997883318,361.2063579838603,0.0,21.198567932266172,24.36772588966795,446.57546368567273,112.21865789125545,0.0,0.0,35.79957137187459,0.0,32.49073819288265,11.981061648366186,5.139662653790184,0.0
111742930546032201,0.0,0.0,855.9994366197183,0.0,264.70007042253525,1069.4639436619718,250.1679225352113,56.71056338028169,0.0,0.0,838.4457746478873,0.0,227.34274647887324,506.083661971831,250.1679225352113,56.71056338028169,0.0,0.0,19.103450704225352,0.0,2.098133802816901,309.6326408450704,0.0,1.2842957746478874
111842930472913601,0.0,0.0,393.9776344086021,36.86901193802388,319.67801286935907,182.22206925747184,145.6380611294556,548.8820582507832,0.0,0.0,286.4164964863263,36.86901193802388,249.2153323173313,120.60802641605282,145.15122258911185,510.51317585301837,2.914186775040217,0.0,100.79152654305308,0.0,91.37416645499958,46.924961476589615,0.254000508001016,32.86622047244094
111942930075789802,0.0,0.0,1053.5488792354474,0.0,110.34762814943527,272.1107819287576,179.95115551694178,56.2410338835795,0.0,0.0,959.0729539530843,0.0,58.55128583840139,98.4109209383145,179.95115551694178,35.11244135534318,0.0,0.0,23.209331016507385,0.0,10.556020851433535,46.69517810599479,0.060364900086880974,0.0
111942930475464201,18.724400234055004,44.091822118197776,375.3817753071972,18.724400234055004,119.5407922761849,86.94724517261557,91.60493036863663,62.77646108835576,18.724400234055004,44.091822118197776,310.92976009362195,0.33557519016968984,78.16213809245173,64.42742071386776,91.37038970157987,55.10031480397893,0.0,0.0,70.4579520187244,15.324700994733764,33.52993563487419,0.3088191925102399,0.060751316559391456,13.44031831480398
112242929589459502,0.0,0.0,934.441051212938,0.0,324.3759299191375,1.0716981132075472,277.10051212938004,445.70822102425876,0.0,0.0,777.3925336927224,0.0,116.35188679245285,1.0716981132075472,261.60188679245283,147.80795148247978,0.0,0.0,122.32735849056603,0.0,146.55938005390834,0.0,0.5871967654986523,162.37951482479784
112442930475351402,13.55251396063832,0.0,597.3290151214105,0.0,84.24996590885324,45.786181164118545,105.54717064396712,109.29610126952922,0.0,0.0,466.1548129169891,0.0,66.57281534310752,30.878829397862507,105.31279191851587,56.06520653378789,15.994201367828833,0.0,91.68955305042562,0.0,16.916673707987368,38.32202058017694,0.09904733022399766,21.11962290590425
112442930547500901,0.0,0.0,1660.8721276595745,0.0,762.9084042553192,28340.03063829787,1097.9155319148936,9.406702127659575,0.0,0.0,1455.0067021276595,0.0,478.45106382978724,27837.101808510637,1081.766595744681,9.406702127659575,0.0,0.0,30.935531914893616,0.0,377.14000000000004,0.0,30.267446808510638,0.0
112542930549591602,11.606834951456312,0.0,807.1764077669902,0.0,234.18077669902914,3475.439786407767,294.1239611650485,169.05978640776698,11.606834951456312,0.0,716.2953786407767,0.0,189.76095145631066,738.5155145631068,292.51887378640777,105.46755339805826,12.318446601941748,0.0,24.84085436893204,0.0,46.55396116504855,85.0429708737864,8.19495145631068,49.86706796116505
