BDAP,Accertamenti ACCENSIONE PRESTITI,Accertamenti ANTICIPAZIONI DA ISTITUTO TESORIERE/CASSIERE,"Accertamenti ENTRATE CORRENTI DI NATURA TRIBUTARIA, CONTRIBUTIVA E PEREQUATIVA",Accertamenti ENTRATE DA RIDUZIONE DI ATTIVITA' FINANZIARIE,Accertamenti ENTRATE EXTRATRIBUTARIE,Accertamenti ENTRATE IN CONTO CAPITALE,Accertamenti ENTRATE PER CONTO TERZI E PARTITE DI GIRO,Accertamenti TRASFERIMENTI CORRENTI,Riscossioni in CC ACCENSIONE PRESTITI,Riscossioni in CC ANTICIPAZIONI DA ISTITUTO TESORIERE/CASSIERE,"Riscossioni in CC ENTRATE CORRENTI DI NATURA TRIBUTARIA, CONTRIBUTIVA E PEREQUATIVA",Riscossioni in CC ENTRATE DA RIDUZIONE DI ATTIVITA' FINANZIARIE,Riscossioni in CC ENTRATE EXTRATRIBUTARIE,Riscossioni in CC ENTRATE IN CONTO CAPITALE,Riscossioni in CC ENTRATE PER CONTO TERZI E PARTITE DI GIRO,Riscossioni in CC TRASFERIMENTI CORRENTI,Riscossioni in CR ACCENSIONE PRESTITI,Riscossioni in CR ANTICIPAZIONI DA ISTITUTO TESORIERE/CASSIERE,"Riscossioni in CR ENTRATE CORRENTI DI NATURA TRIBUTARIA, CONTRIBUTIVA E PEREQUATIVA",Riscossioni in CR ENTRATE DA RIDUZIONE DI ATTIVITA' FINANZIARIE,Riscossioni in CR ENTRATE EXTRATRIBUTARIE,Riscossioni in CR ENTRATE IN CONTO CAPITALE,Riscossioni in CR ENTRATE PER CONTO TERZI E PARTITE DI GIRO,Riscossioni in CR TRASFERIMENTI CORRENTI
111142930451558302,0.0,0.0,763.3079414951246,0.0,1252.6265005417117,1016.0620205850488,542.5418147345612,778.6357204767064,0.0,0.0,513.9943228602384,0.0,755.4292091007584,350.3736673889491,539.5639274106176,440.4773456121344,0.0,0.0,198.25195557963164,0.0,301.9647995666306,514.4342686890575,0.5722589382448537,296.895406283857
111142930456078402,0.0,0.0,254.62284376828555,0.0,101.39095377413693,59.23484493856056,215.8696723229959,776.8950614394382,0.0,0.0,192.19062609713285,0.0,99.1674312463429,38.26499707431246,197.0973785839672,714.1921064950263,0.0,0.0,62.01449385605618,0.0,0.0028086600351082502,0.0,7.864616734932708,12.2206319485079
111142930549694901,0.0,0.0,244.41512915913682,0.0,66.82743169979803,127.36719251621132,64.75949399383438,74.8153800361433,0.0,0.0,240.96575422557672,0.0,61.718605293930054,55.250683533538854,64.30690762198363,74.8153800361433,0.0,0.0,13.65307111725311,0.0,5.338900818539385,2.013809928776443,0.23120548527692142,0.0
111242928159168602,0.0,0.0,263.46780399274047,0.0,612.1811433756806,843.2752087114337,397.18721113127646,663.5748033877798,0.0,0.0,181.12468844525105,0.0,476.01381125226857,719.9568179068361,346.0976467029643,541.203127646703,0.0,0.0,10.04606170598911,0.0,408.5074954627949,121.5786630369026,0.0,297.6036842105263
111342928035516202,0.0,0.0,693.7443761654761,0.0,463.60371374472845,64.03362538371059,104.9865717072611,229.1112591445047,0.0,0.0,451.90073356858016,0.0,373.5845709613564,49.85320079180652,90.1292411854147,216.51199586883553,0.24879220816478756,0.0,268.75502194681127,0.0,47.4748291591359,29.65588891757753,132.23133258742862,223.94973864646985
111442929417157902,0.0,415.01362260343086,519.9220585267407,0.0,58.57500504540868,569.3957719475277,184.89902119071644,113.82092835519677,0.0,415.01362260343086,413.3023208879919,0.0,41.906831483350146,428.65456104944496,152.25092835519678,113.16502522704339,0.0,0.0,77.96216952573158,0.0,19.498183652875884,1.7507568113017153,5.174066599394551,13.720302724520685
111642930521380602,0.0,0.0,529.2281144465292,0.0,140.94096622889307,1370.0204596622889,186.88219512195124,261.5315290806754,0.0,0.0,404.83270168855535,0.0,47.051322701688555,462.9693714821763,184.42555347091934,144.73496247654785,0.0,0.0,73.15116322701688,0.0,64.77636960600375,579.1925797373359,1.478142589118199,107.38545966228892
111742930520228201,40.02893711367911,77.65720438054286,475.8266178446654,0.0,141.8790352055899,136.16912254770222,1638.1812496640687,258.74145189465196,40.02893711367911,77.65720438054286,370.427182880946,0.0,31.647126444504167,49.56417831228164,1626.666246304757,225.81129467884978,0.0,0.00047030368180596616,26.292815775329213,0.0,49.21253023380812,9.859070814297231,0.08664203171190539,13.896254367105618
111742930546032201,0.0,0.0,874.6260498220641,0.0,264.2706049822064,881.6897864768683,239.6613879003559,184.78241992882562,0.0,0.0,826.3775800711744,0.0,233.93437722419927,430.34427046263346,239.422384341637,184.78241992882562,0.0,0.0,12.242669039145907,0.0,35.37320284697509,565.3207473309609,0.0,0.0
111842930472913601,0.0,0.0,368.2812159311451,0.0,122.52977723398868,83.46635895705003,151.47713441903636,754.8601611678339,0.0,0.0,264.7773504345625,0.0,78.53103282423425,59.12139059994937,150.88482659691167,724.5934638427137,0.1400793182009957,0.0,101.03686102438614,0.0,83.90528816133659,32.58268838072736,0.4219053244451945,41.362705256940345
111942930075789802,0.0,0.0,1085.4328571428573,0.0,75.08235621521335,1077.611038961039,221.98203153988868,234.02702226345085,0.0,0.0,983.7460482374768,0.0,65.65250463821891,11.952513914656771,221.7328293135436,209.13830241187384,0.0,0.0,17.714573283859,0.0,27.57634508348794,98.9791280148423,0.0,3.779294990723562
111942930475464201,0.0,40.35612378223496,361.75209169054443,0.0,132.44094899713468,110.19510601719199,36.243370773638965,114.82949111747851,0.0,40.35612378223496,326.21610085959884,0.0,84.79558968481376,74.44697535816618,36.243370773638965,102.59005157593123,0.0,0.0,54.730036676217765,13.166332378223496,34.91079312320917,8.874716332378222,0.22202292263610315,9.48352664756447
112242929589459502,0.0,0.0,879.7710389610389,0.0,202.50641558441558,446.97753246753246,250.67057142857144,284.6092987012987,0.0,0.0,752.4983116883117,0.0,110.29862337662338,237.11025974025972,232.86046753246754,240.93397402597404,0.0,0.0,200.03394805194807,0.0,283.6146233766234,15.584415584415584,0.0,161.7906233766234
112442930475351402,153.1335348248206,0.0,574.1088813845505,0.0,68.50864584212748,123.12237547488392,93.27854706627268,175.91070831574504,84.42380751371887,0.0,467.52001013085686,0.0,49.84613908822288,105.82560363022371,92.76619290840016,143.44235268045588,7.071564373153229,0.0,71.23052068383284,0.0,12.97093731532292,42.776042634022794,0.14020261713803292,20.08372266779232
112442930547500901,0.0,0.0,1705.1413402061855,0.0,731.2259793814433,41145.492371134016,556.9960824742268,450.76443298969076,0.0,0.0,1292.6464948453608,0.0,402.35999999999996,40245.53154639175,544.4225773195876,273.17731958762886,0.0,0.0,68.95350515463917,0.0,716.1836082474226,495.01319587628865,0.0,0.0
112542930549591602,0.0,0.0,841.6231952662722,0.0,268.51246548323473,324.70138067061146,564.7234714003945,383.22015779092703,0.0,0.0,739.4725641025642,0.0,132.04457593688363,23.668639053254438,557.735483234714,127.1057593688363,40.49704142011834,0.0,37.782287968441814,0.0,1.5621301775147929,1915.2543589743589,0.0,0.0
112642930518447902,0.0,0.0,618.4936975977391,0.0,135.1724634950542,92.20129062647197,132.54296278850683,127.51321714554875,0.0,0.0,498.7280923221856,0.0,63.22870466321244,54.67584550164862,128.1847432878003,121.71036269430051,0.0,0.0,44.98823363165332,0.0,28.124352331606218,12.435233160621761,0.0,2.657691945360339
112642930527384301,0.0,0.0,1017.5211921182266,0.0,41.910039408867,427.5734285714286,341.38986206896556,1113.2564236453202,0.0,0.0,980.9538916256157,0.0,18.131694581280787,366.4896847290641,338.8460197044335,1113.1833300492613,0.0,0.0,18.687536945812806,0.0,34.35145812807882,117.33806896551724,2.919822660098522,7.208571428571428
112942930456488402,0.0,467.9350248756219,538.2123134328358,0.0,59.99600746268657,214.53494402985075,257.15648009950246,284.3719713930348,0.0,467.9350248756219,372.29146766169157,0.0,44.30319651741293,189.5911629353234,255.09534825870648,208.55167288557215,0.0,0.0,155.3787935323383,0.0,17.040547263681592,29.395957711442783,0.48347014925373133,23.786069651741293
112942930511152602,0.0,442.54927270932075,642.6927083333334,0.0,228.96569332543444,95.17237223538704,747.5441852290679,228.9909687993681,0.0,442.54927270932075,355.4420090837283,0.0,65.9808720379147,83.17062381516587,745.712093206951,187.8231785150079,0.0,0.0,66.75628712480253,0.0,26.54269786729858,2.313353475513428,4.261022314375988,0.5958706556082148
112942930520095401,0.0,0.0,3205.5806521739128,0.0,750.7019254658385,1289.5509316770188,913.2828881987579,3140.3637267080744,0.0,0.0,2867.3903105590066,0.0,712.9862732919254,1141.7084782608695,899.3036024844721,3099.7520807453416,0.0,0.0,282.3283850931677,0.0,102.6907142857143,2905.98,7.814813664596273,0.0
112942930526084102,0.0,0.0,441.88021760964176,0.0,253.83731168396386,460.88265818547035,148.87546367592904,249.50065617676597,0.0,0.0,368.37832607967863,0.0,145.94839973217276,275.74797120857045,126.5615801807834,166.59173752929362,0.0,0.0,50.10896216940073,0.0,214.68612320053563,102.03026113157014,0.6990090391697356,129.24224974891195
112942930546542602,69.36416184971098,0.0,588.5859653179191,0.0,79.9677456647399,1279.7287398843932,170.32565317919077,167.66181502890174,0.0,0.0,489.11676300578034,0.0,65.73665895953756,52.81090173410405,170.24801156069364,167.66181502890174,0.0,0.0,54.00412716763006,0.0,64.23159537572255,378.3387514450867,0.37380346820809246,27.10751445086705
113042930446652901,118.96042988437594,354.2939045360214,655.2675126000593,0.0,106.62028164838424,62.14966202193892,206.9297302104951,97.31137266528313,118.96042988437594,354.2939045360214,479.5380818262674,0.0,55.409140231248145,52.33218203379781,138.96891194782094,93.28163949006819,0.0,0.0,134.11959086866293,0.0,21.207557070856804,0.0,62.12595019270679,7.21439964423362
113042930459198201,0.0,0.0,546.3188846761453,0.0,110.36114375987363,48.14542496050552,104.38296682464456,142.1143823064771,0.0,0.0,483.81967456556083,0.0,81.84815481832544,38.73031911532386,104.38296682464456,138.00078672985782,0.0,0.0,63.9542654028436,0.0,70.29248341232227,51.98318167456556,0.0,21.844436018957346
113242929494046101,284.32594224924014,0.0,478.1489412360689,0.0,135.60341438703142,901.3185511651469,121.96772036474164,214.2682269503546,284.32594224924014,0.0,369.4074670719351,0.0,12.809240121580546,654.580780141844,121.76735055724417,175.36853090172238,15.535212765957446,0.0,26.71289766970618,0.0,0.0,19.49162613981763,0.0,0.0
113242929989809401,0.0,0.0,1171.9313804713804,0.0,130.66393939393942,3566.073400673401,771.1789225589226,295.57888888888886,0.0,0.0,1071.122457912458,0.0,111.45410774410776,1882.5358922558923,768.1486195286195,256.8415151515151,0.0,0.0,23.16956228956229,0.0,30.9159595959596,3062.0709090909095,3.7614141414141415,0.0
113242930525412901,66.21819304152638,0.0,665.3885185185186,0.0,188.81689113355782,1781.7091806958472,346.8486195286195,123.366632996633,66.21819304152638,0.0,367.2922558922559,0.0,100.92154882154883,7.37709315375982,345.37135802469135,119.56570145903478,0.0,0.0,156.84946127946128,0.0,138.0385521885522,862.9724579124579,1.159270482603816,6.199102132435465
113342930540408502,0.0,0.0,485.2276521739131,0.0,39.558914054600606,104.07796157735086,73.06034984833164,76.03425278058646,0.0,0.0,337.56321334681496,0.0,36.63165419615773,20.15480687563195,72.30135288169869,74.45875025278059,0.0,0.0,115.42014762386249,0.0,7.187862487360971,7.077856420626896,0.017156723963599595,5.394467138523761
113442928800667002,0.0,0.0,592.1150376411542,0.0,107.05976286072773,156.22960476787955,94.8265834378921,147.19459096612295,0.0,0.0,480.7403186951066,0.0,88.97972145545796,116.10681179422836,94.27522082810539,144.81211668757842,3.017737766624843,0.0,113.7905269761606,0.0,17.1738243412798,17.142905897114176,2.2630639899623586,7.751560853199498
113642930452986502,10.897832817337461,0.0,253.72374613003095,10.897832817337461,62.186397262506105,70.08289066319048,73.46664168160339,201.6848557927326,10.591494215414698,0.0,205.09085546684048,0.0,52.88727065341372,34.097515072511,70.16770246048559,190.75693824344143,0.0,0.0,60.05954538047906,0.0,10.73465373961219,33.311002118298845,2.6901645755255013,9.56855303894411
113742928592687902,0.0,0.0,550.0835629784274,0.0,118.68108559498955,32.21857805613547,78.92664347019253,164.60647645557876,0.0,0.0,418.9191231732777,0.0,77.14327070285317,12.38080027835769,77.42734864300625,162.84389932730227,0.0,0.0,81.59180932498259,0.0,18.735411737415912,7.333558339132452,1.50657852006495,3.0864277429830667
113842930528713802,0.0,0.0,908.2266666666666,0.0,384.1634989648033,2022.311055900621,343.23124223602485,651.3625465838509,0.0,0.0,763.3684265010352,0.0,266.68289855072464,337.12983436853,334.32507246376815,472.37604554865425,0.0,0.0,195.29662525879917,0.0,52.20614906832298,624.664182194617,7.232919254658385,132.49449275362318
113942930453012402,0.0,0.0,703.5616463985033,0.0,206.82225444340503,201.03511693171188,182.54333021515436,179.644153414406,0.0,0.0,600.6755846585594,0.0,141.0672497661366,150.7685126286249,179.52112254443404,141.39403180542564,0.0,0.0,67.84887745556594,0.0,127.69067352666042,23.386342376052387,0.0,0.0
113942930543093902,1.1392184202592703,0.0,401.53959074464876,0.3768465480856195,524.4916159179982,134.19177946940007,148.90612149532708,1404.3004424178473,0.0,0.0,343.98941211938495,0.3768465480856195,214.93357175158275,118.01338860416038,144.15396894784445,1222.4661403376545,5.54105517033464,0.0,48.93991558637323,0.0,63.325428097678625,36.54538061501356,1.1759315646668678,109.94087353029846
114042930544217902,0.0,0.0,763.777371007371,0.0,216.3573955773956,1229.4127027027027,303.05103194103197,210.62773955773957,0.0,0.0,572.5046437346438,0.0,125.2857493857494,572.6624324324324,295.43144963144965,142.65380835380836,0.0,0.0,1048.511081081081,0.0,37.283980343980346,348.9862407862408,0.0,82.06842751842751
114242930474451702,0.0,0.0,1610.9388299086759,0.0,440.74317351598177,343.2466095890411,348.6594178082192,841.3863470319634,0.0,0.0,1405.4167865296804,0.0,364.4151883561644,224.48822488584474,348.50063356164384,841.3256164383562,0.0,0.0,46.38924086757991,0.0,44.129075342465754,45.205479452054796,1.0546518264840183,14.416255707762556
