BDAP,Accertamenti ACCENSIONE PRESTITI,Accertamenti ANTICIPAZIONI DA ISTITUTO TESORIERE/CASSIERE,"Accertamenti ENTRATE CORRENTI DI NATURA TRIBUTARIA, CONTRIBUTIVA E PEREQUATIVA",Accertamenti ENTRATE DA RIDUZIONE DI ATTIVITA' FINANZIARIE,Accertamenti ENTRATE EXTRATRIBUTARIE,Accertamenti ENTRATE IN CONTO CAPITALE,Accertamenti ENTRATE PER CONTO TERZI E PARTITE DI GIRO,Accertamenti TRASFERIMENTI CORRENTI,Riscossioni in CC ACCENSIONE PRESTITI,Riscossioni in CC ANTICIPAZIONI DA ISTITUTO TESORIERE/CASSIERE,"Riscossioni in CC ENTRATE CORRENTI DI NATURA TRIBUTARIA, CONTRIBUTIVA E PEREQUATIVA",Riscossioni in CC ENTRATE DA RIDUZIONE DI ATTIVITA' FINANZIARIE,Riscossioni in CC ENTRATE EXTRATRIBUTARIE,Riscossioni in CC ENTRATE IN CONTO CAPITALE,Riscossioni in CC ENTRATE PER CONTO TERZI E PARTITE DI GIRO,Riscossioni in CC TRASFERIMENTI CORRENTI,Riscossioni in CR ACCENSIONE PRESTITI,Riscossioni in CR ANTICIPAZIONI DA ISTITUTO TESORIERE/CASSIERE,"Riscossioni in CR ENTRATE CORRENTI DI NATURA TRIBUTARIA, CONTRIBUTIVA E PEREQUATIVA",Riscossioni in CR ENTRATE DA RIDUZIONE DI ATTIVITA' FINANZIARIE,Riscossioni in CR ENTRATE EXTRATRIBUTARIE,Riscossioni in CR ENTRATE IN CONTO CAPITALE,Riscossioni in CR ENTRATE PER CONTO TERZI E PARTITE DI GIRO,Riscossioni in CR TRASFERIMENTI CORRENTI
111142930451558302,0.0,0.0,745.1258769562871,0.0,1050.7836805180787,1503.5067566109012,436.2279600647599,338.0676740420939,0.0,0.0,730.3131300593632,0.0,815.5430545062062,599.2664004317322,435.57747976254717,104.7881597409606,0.0,0.0,6.978262277388019,0.0,507.0630005396654,402.529060982191,8.529908256880734,84.42162439287641
111142930456078402,0.0,0.0,240.77889204545454,0.0,64.01165340909091,176.27894886363637,159.78548295454547,628.3327329545455,0.0,0.0,132.29896022727274,0.0,58.66477272727273,64.0890965909091,138.6393068181818,534.0528920454545,0.0,0.0,93.30034659090909,0.0,0.9675795454545455,138.10110227272727,1.583846590909091,104.50647727272727
111142930549694901,0.0,0.0,272.0732510288066,0.0,97.41784847525588,87.11858077450671,57.449317294502485,8.980854700854701,0.0,0.0,228.37175688509024,0.0,87.72231929935634,86.96520945446872,56.95129154795821,8.980854700854701,0.0,0.0,5.332124089901868,0.0,5.500394639653899,40.25404347367311,0.03329007069747811,0.0
111242928159168602,0.0,0.0,275.46595351609056,0.0,611.5154707985697,1316.6800893921334,480.69991656734203,467.8512991656734,0.0,0.0,261.99131108462456,0.0,560.1751013110846,966.4847973778308,480.69991656734203,465.2653933253873,75.08939213349225,0.0,1.9219964243146603,0.0,73.8745232419547,173.6213408820024,2.4332657926102503,29.358796185935635
111342928035516202,0.0,0.0,668.4580471563304,0.0,198.88705773078024,55.92266218919691,335.25169905687335,183.0587956559017,0.0,0.0,375.2470828808231,0.0,106.32302857959417,29.407247213489565,327.46445670191486,58.40410631609031,0.33721920548728207,0.0,248.31831694769934,0.0,86.04549928551015,17.50649471277508,12.869966276078879,76.12129294084023
111442929417157902,8.052372093023255,675.7911720930233,742.9000558139535,0.0,98.04117209302325,5.032186046511629,134.45600000000002,28.308623255813956,8.052372093023255,672.6659627906977,527.2377581395349,0.0,71.06106976744185,5.032186046511629,133.74902325581397,28.308623255813956,12.878288372093023,0.0,129.52488372093023,0.0,0.3488372093023256,0.9106976744186046,0.0,24.560083720930233
111642930521380602,0.0,0.0,582.4300819672131,0.0,112.49005464480875,261.3938706739526,200.18270491803278,144.52030054644808,0.0,0.0,454.97773224043715,0.0,59.433169398907104,108.6042714025501,197.7666029143898,46.37971766848816,11.240072859744991,0.0,103.45330601092896,0.0,38.800765027322406,636.1375227686704,2.6944535519125683,206.0653005464481
111742930520228201,0.0,119.10104870384919,422.2061920659859,0.0,105.66204569258967,32.25605983241687,1086.5809492013616,105.25807999476302,0.0,119.10104870384919,323.70958758837395,0.0,43.16447172034564,5.402478397486252,1000.7191424456663,92.24621497774287,0.0,0.0,38.18756480754124,0.0,78.80772911757005,7.984857947106573,1.5544049489395129,14.926334118879288
111742930546032201,0.0,0.0,925.2026689189189,0.0,258.24996621621625,157.02405405405406,217.88081081081083,65.78510135135134,0.0,0.0,904.3769594594595,0.0,113.0097635135135,157.02405405405406,217.88081081081083,60.104729729729726,43.70679054054054,0.0,114.54858108108107,0.0,59.997060810810815,468.92023648648654,0.0,5.508479729729729
111842930472913601,0.0,0.0,89.16612759519207,0.0,223.42885937631337,8.138421450785913,119.85593342859545,76.79850718668571,0.0,0.0,23.141617214423803,0.0,67.6921509624275,7.814049760443809,64.35535092880558,74.9293897621249,9.230399260317727,0.0,58.60500630411028,0.0,87.71969067832227,0.0,0.4339783138606371,89.6130133647138
