BDAP,Accertamento in CC ENTRATE DA SERVIZI PER CONTO DI TERZI,Accertamento in CC ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,"Accertamento in CC ENTRATE DERIVANTI DA ALIENAZIONE, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONI DI CREDITI",Accertamento in CC ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Accertamento in CC ENTRATE EXTRATRIBUTARIE,Accertamento in CC ENTRATE TRIBUTARIE,Riscossione in CC ENTRATE DA SERVIZI PER CONTO DI TERZI,Riscossione in CC ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,"Riscossione in CC ENTRATE DERIVANTI DA ALIENAZIONE, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONI DI CREDITI",Riscossione in CC ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Riscossione in CC ENTRATE EXTRATRIBUTARIE,Riscossione in CC ENTRATE TRIBUTARIE,Riscossione in CR ENTRATE DA SERVIZI PER CONTO DI TERZI,Riscossione in CR ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,"Riscossione in CR ENTRATE DERIVANTI DA ALIENAZIONE, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONI DI CREDITI",Riscossione in CR ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Riscossione in CR ENTRATE EXTRATRIBUTARIE,Riscossione in CR ENTRATE TRIBUTARIE
111142930451558302,396.1314783966684,32.03747527329516,1620.9827069234775,158.3711244143675,1312.1854034357107,0.0,393.6181207704321,32.03747527329516,928.499557522124,109.9765434669443,720.3168297761582,0.0,95.52719937532535,0.0,774.4213066111399,309.46074960957833,658.8793232691306,0.27912024986985945
111142930456078402,329.00477373068435,0.0,2010.3589128035321,786.8827924944814,147.50801324503308,250.4487362030905,328.3553145695364,0.0,1553.5869150110377,527.5794757174393,64.36645143487858,103.17777593818985,3.6672516556291392,0.0,219.91583885209712,69.63472958057396,39.04823399558499,110.93426048565122
111142930549694901,29.019454813877463,0.0,51.98740272065802,14.11727723294316,82.92420120215121,230.76689971528,28.977274069387324,0.0,51.98740272065802,14.11727723294316,74.26039755351681,229.93996520088578,0.16847516608668145,0.0,0.0,0.0,3.183960771907624,20.03507223452494
111242928159168602,328.4667021276596,0.0,681.9242139479906,612.5716371158393,583.5620981087471,233.95345744680856,328.4667021276596,0.0,484.2598699763593,591.37054964539,522.7625886524823,231.45309692671393,70.98173758865248,0.0,396.70664302600466,14.429621749408982,52.977115839243496,6.279426713947991
111342928035516202,427.6731263365457,0.0,16.973189657566586,179.00117893742885,148.56447885133448,725.2773469047685,309.95640153303526,0.0,16.973189657566586,122.68549781986835,47.31045019024079,345.22467659066285,1.705296470130808,0.0,0.0,69.56895603632628,10.042305662787792,155.35840253284084
111442929417157902,53.74036563071298,499.89729433272396,37.783226691042046,9.68619744058501,47.64335466179159,552.9883638025594,53.74036563071298,499.89729433272396,36.73843692870201,0.23921389396709322,32.93755941499086,504.0011243144424,0.0,0.0,0.0,9.189469835466179,44.23382084095064,50.05575868372944
111642930521380602,393.9023441615452,0.0,3934.521633011413,134.4635118525022,73.48046532045655,451.48002633889377,391.05640035118523,0.0,2564.528867427568,58.05844600526778,29.731369622475857,231.64129060579455,4.593634767339771,0.0,1.318700614574188,68.25802458296751,33.7802370500439,234.1336347673398
111742930520228201,1036.4406746160328,0.0,22.73722053010174,119.60757501134081,338.68884323763854,501.9874071673903,1034.0064188970255,0.0,21.783297906810965,86.56140301989501,27.919440088134277,332.56056055991183,1.5886695612727626,0.0,63.32323958265829,6.0304516881601975,14.331964875899164,13.726114963385392
111742930546032201,121.55380804953559,0.0,272.67582043343657,51.602817337461296,151.6097523219814,584.918080495356,116.75504643962847,0.0,226.23619195046442,51.602817337461296,56.993653250773995,412.7281114551083,2.513405572755418,0.0,65.015479876161,0.0,18.162724458204334,289.48204334365323
111842930472913601,125.66029963173753,0.0,71.11071057917643,472.06068965517244,315.56440910612656,430.6755616002679,125.40921158352863,0.0,66.37983428188818,359.9954159691999,204.57427100770005,351.7032323401406,2.162246401071309,0.0,9.274621694007365,44.28978155339805,75.9343270840308,90.9009733846669
111942930075789802,162.4221064301552,0.0,351.0955358462675,91.84852180339985,149.28755358462675,447.5279231337768,162.4221064301552,0.0,32.36611234294161,83.80828529194383,129.31070214338507,429.49555062823356,0.8172505543237251,0.0,74.54481152993347,18.072269031781225,18.581537324464154,81.27574279379158
111942930475464201,33.8162656085891,153.23430271910374,32.11157778037111,49.51301785505893,111.0260380441125,296.53189520364106,33.79992764616642,153.23430271910374,32.11157778037111,33.98270276578364,71.80492122768118,221.9506371805345,0.31462247636830437,0.0,3.9380557824717,11.98105729956821,38.77136888785156,69.71995215311004
112242929589459502,314.30313829787235,0.0,1047.9494414893618,202.30010638297873,431.89811170212766,863.9075531914893,301.34454787234046,0.0,1047.9494414893618,121.12723404255318,153.06404255319148,751.1415957446808,0.0,0.0,1914.1091489361704,0.0,52.96034574468085,145.9583244680851
112442930475351402,263.3991729629554,0.0,76.65858582978638,82.57494857748,84.5922849927703,559.467723357025,262.7235999837077,0.0,15.905936500824799,55.39801213775125,55.77591613547034,248.05925625725516,1.056507138056738,0.0,41.81529377023807,51.80629554202392,7.768563631550007,106.54464900311591
112442930547500901,484.84456140350875,0.0,1563.9909649122808,311.6904385964912,992.4258771929825,631.2551754385964,401.11350877192984,0.0,196.685350877193,28.640350877192983,447.0961403508772,80.65236842105263,21.210526315789473,0.0,886.6015789473685,0.0,549.9437719298246,6.073333333333333
112542930549591602,610.3632123411978,0.0,3471.408112522686,172.8699274047187,267.21036297640654,718.017114337568,604.6389110707804,0.0,3099.000834845735,116.89921960072596,173.3748275862069,688.3996914700544,3.358475499092559,0.0,462.72079854809436,13.611615245009075,114.36811252268603,66.40854809437387
112642930518447902,99.04994683421943,0.0,14.719352344127598,35.11029966167231,130.1709038182697,579.2406524891253,98.10448525857902,0.0,14.719352344127598,35.11029966167231,77.31943934267761,296.89307394876755,0.9666505558240696,0.0,6.959884001933301,0.0,5.097042049299179,136.6246979217013
112642930527384301,163.2520203892493,0.0,139.98320667284523,849.4126042632066,52.982613531047264,244.17316033364224,163.2520203892493,0.0,139.98320667284523,846.6322520852641,40.16328081556997,147.5169323447637,0.051325301204819276,0.0,179.2987488415199,283.05049119555144,6.965171455050974,49.17436515291937
112942930456488402,187.6868812758417,586.5448552864736,17.72002362669817,84.04473124630833,78.00165386887184,415.4768930891908,184.06379799173067,586.5448552864736,1.9205611340815123,32.27217956290608,55.376420555227405,303.20053750738333,1.3722386296515061,0.0,96.79976373301831,11.281659775546366,9.54113998818665,70.88169521559361
112942930511152602,1173.2516164649096,125.0638876114099,292.61944052754603,33.00868759620683,206.02209973204614,554.754187681724,1172.9729108150739,125.0638876114099,60.9033059044868,20.129784876760233,69.36095133121758,369.79548830314894,0.02580718724463617,0.0,2.6594300754451643,10.718136295395375,15.913894262746812,188.44612056023263
112942930520095401,1327.8040655737705,0.0,1198.8451147540984,2385.616196721311,573.9912459016394,2961.267475409836,1320.943737704918,0.0,1198.8451147540984,2097.507344262295,521.081344262295,2354.8417704918033,16.00265573770492,0.0,2849.023508196721,314.4957049180328,61.15734426229509,630.5813770491802
112942930526084102,92.12901715039578,0.0,256.2789083113457,179.67403034300793,402.26246372031665,417.68370712401054,85.73549472295514,0.0,219.49354551451188,119.19513522427441,237.04806728232194,370.18192612137204,3.3796734828496042,0.0,61.64544525065963,67.62110488126648,273.00215039577836,49.97837071240105
112942930546542602,157.1959172852598,0.0,141.40518557794275,53.29065747613998,275.08823966065745,540.2099999999999,151.05917285259807,0.0,135.37958642629906,45.97040296924708,210.81946977730644,505.00943796394483,13.536998939554612,0.0,52.998069989395546,17.710890774125133,54.54050901378579,59.03066808059385
113042930446652901,149.29344601962922,911.7161286804798,16.80449018538713,42.80808887677208,223.8580125408942,364.1798854961832,123.8275054525627,911.7161286804798,16.80449018538713,29.036900218102506,117.15213467829881,257.94134405670667,2.9310850599781895,0.0,0.0,52.592031079607416,36.402448200654305,87.64928298800436
113042930459198201,81.23722858866104,0.0,160.49108866103737,62.26275934861279,103.0932810615199,542.8261519903498,81.20136007237636,0.0,40.26153196622436,52.61831423401689,85.66597708082027,418.8563570566948,1.4596441495778048,0.0,60.62155910735826,1.710639324487334,13.506625452352232,103.65578407720145
113242929494046101,115.47967926186291,0.0,119.92958699472759,148.60885325131807,206.76189367311073,558.3526318101933,115.47967926186291,0.0,119.92958699472759,134.9343541300527,29.297174868189806,341.2030228471002,0.10764499121265378,0.0,192.64149384885764,24.980949033391916,122.97489015817222,58.545303163444636
113242929989809401,876.3782465753425,914.818794520548,3579.1788493150684,165.07942465753425,129.16490410958906,829.4149863013698,876.3782465753425,914.818794520548,1320.819780821918,70.55372602739725,91.05032876712328,772.3916438356165,2.8115616438356166,0.0,1193.3190684931508,89.80643835616438,48.60975342465754,94.09797260273973
113242930525412901,352.24639185257035,0.0,569.3987099903006,43.640232783705144,243.83385063045586,631.8945295829292,351.24453928225023,0.0,305.1055868089234,42.67030067895247,24.611998060135793,358.53990300678953,4.840717749757517,0.0,102.46098933074684,0.0,216.4972259941804,110.21631425800193
113342930540408502,75.15471731799246,0.0,53.277915096211075,18.708706605832177,166.30303114461415,296.9329716326126,73.67445348145209,0.0,53.277915096211075,10.416480856972822,77.86836540368974,270.5836837928982,0.0,0.0,0.0,8.069295774647887,46.866669311644515,21.73556635588177
113442928800667002,81.35446844502276,0.0,66.31002992843202,26.65115679895901,145.56834743005857,630.3492374756019,80.79734417696811,0.0,64.72560702667535,26.65115679895901,112.43499674690956,460.34559921925825,0.3343526350032531,0.0,23.139640858815877,1.385195836044242,39.206511385816526,131.88942745608327
113642930452986502,67.58472858077175,0.0,32.42526487900589,74.2497187704382,88.60101863963374,337.03874591236104,65.78616742969261,0.0,32.340896010464355,62.13707488554611,81.7450621321125,293.82779431000654,1.8743034663178548,0.0,18.135071942446043,4.404828319162852,4.913368214519294,50.777671680837145
113742928592687902,70.76101607860653,24.853394372487717,60.24170165252345,15.078410004466278,157.45450200982583,505.7485127288968,69.11035060294775,24.853394372487717,59.64902635104958,14.823635551585527,83.35420946851272,412.0638365341671,3.973280482358195,0.0,18.74382760160786,0.0,35.03145824028584,111.81870031263958
113842930528713802,924.5487037037037,372.90185185185186,2671.7804814814813,113.26253703703705,303.18612962962965,800.3667962962963,923.6435185185185,372.90185185185186,734.3421666666666,54.30177777777778,183.33329629629628,736.4692592592593,2.7714074074074073,0.0,462.1038518518518,14.602888888888888,19.286555555555555,108.17772222222223
113942930453012402,2331.3474165953808,0.0,995.5214029084688,60.38555175363558,223.1386142001711,849.5865098374679,2328.8483661248933,0.0,648.3032677502139,59.975799828913594,141.2704362703165,531.7938237810095,1.537733105218135,0.0,11.004910179640719,0.0,131.58733105218136,141.14942686056457
113942930543093902,117.71811760382212,0.0,34.26161631753032,963.3592245497979,209.42985446527013,454.4929584711503,115.96515398750459,0.0,26.054685042263873,930.5349305402426,126.65235428151415,406.1807945608233,1.4726990077177509,0.0,18.29353987504594,22.929312752664462,106.31447997059902,33.449942668136714
114042930544217902,266.14968680089487,0.0,149.42677852348993,119.63619686800894,220.87525727069348,1455.7806935123042,265.25371364653245,0.0,149.42677852348993,40.97776286353468,220.87525727069348,1163.2787024608501,1.6424161073825503,0.0,734.5640044742729,109.32170022371365,0.0,14.871677852348993
