BDAP,Accertamento in CC ENTRATE DA SERVIZI PER CONTO DI TERZI,Accertamento in CC ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,"Accertamento in CC ENTRATE DERIVANTI DA ALIENAZIONE, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONI DI CREDITI",Accertamento in CC ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Accertamento in CC ENTRATE EXTRATRIBUTARIE,Accertamento in CC ENTRATE TRIBUTARIE,Riscossione in CC ENTRATE DA SERVIZI PER CONTO DI TERZI,Riscossione in CC ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,"Riscossione in CC ENTRATE DERIVANTI DA ALIENAZIONE, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONI DI CREDITI",Riscossione in CC ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Riscossione in CC ENTRATE EXTRATRIBUTARIE,Riscossione in CC ENTRATE TRIBUTARIE,Riscossione in CR ENTRATE DA SERVIZI PER CONTO DI TERZI,Riscossione in CR ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,"Riscossione in CR ENTRATE DERIVANTI DA ALIENAZIONE, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONI DI CREDITI",Riscossione in CR ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Riscossione in CR ENTRATE EXTRATRIBUTARIE,Riscossione in CR ENTRATE TRIBUTARIE
111142930451558302,202.4941551540914,366.7300743889479,1399.962274176408,597.356004250797,1351.8150903294368,252.65727948990437,180.61370882040382,90.32943676939426,834.7906482465462,416.65727948990434,952.7279489904357,251.89001062699256,23.485653560042508,0.0,479.41870350690755,203.18172157279488,571.1025504782147,0.9155154091392136
111142930456078402,115.71245828698554,0.0,232.67630700778642,867.8798665183538,187.17908787541714,177.2869855394883,97.28698553948833,0.0,102.53781979977754,720.8859844271412,118.29199110122359,83.70244716351502,2.64238042269188,0.0,511.0522803114572,142.75250278086764,26.716907675194662,69.47997775305896
111142930549694901,53.527973568281936,0.0,76.26916299559471,146.46773127753303,65.59680616740089,214.91971365638767,46.51497797356828,0.0,76.26916299559471,142.50308370044053,61.60352422907489,205.91971365638767,0.01420704845814978,0.0,18.874339207048457,1.841409691629956,2.0024229074889868,14.608810572687224
111242928159168602,157.33095238095237,0.0,693.1041666666666,736.8035714285714,439.84166666666664,103.3875,155.5529761904762,0.0,398.60714285714283,730.3654761904762,395.6267857142857,93.43630952380953,10.123214285714285,0.0,604.1386904761905,19.72142857142857,101.44464285714285,4.826785714285714
111342928035516202,124.32676886458304,749.0900229520274,42.827831458445495,335.6512141905868,60.151625060213654,406.71491315066163,120.16868323368564,631.3289223881443,15.54186619818084,288.75424329149075,36.319939928026976,200.34246691791108,2.778442095718455,30.57456575330821,26.752656484656146,84.97194752203112,18.05386642486753,87.03230285341871
111442929417157902,73.44850187265918,267.04119850187266,264.35955056179773,293.03370786516854,50.23689138576779,377.1629213483146,69.02621722846442,0.0,56.57865168539326,232.62265917602997,23.156367041198504,280.064606741573,4.217228464419476,194.14794007490636,198.82116104868913,8.074906367041198,23.40917602996255,58.17977528089887
111642930521380602,89.53119730185497,666.5261382799325,50.54131534569983,336.3069139966273,70.27824620573355,266.8440134907251,82.48397976391232,83.56998313659359,50.40219224283305,265.27487352445195,34.62310286677909,148.6450252951096,37.824620573355816,175.06576728499158,1190.0328836424958,36.011804384485664,16.400505902192243,120.19055649241147
111742930520228201,118.16030485048117,82.53400503778337,129.24581799392882,331.79913453465093,106.69392236646645,210.39837240844798,117.57463023961765,62.81696053736356,90.75941355034554,328.59943163469615,32.61964735516373,105.6404443583285,0.28004908609442614,5.322999418717303,67.14544984822064,5.856616934702577,33.90841568171543,73.42679067364206
111742930546032201,85.3389355742297,84.03361344537815,302.2689075630252,379.8375350140056,259.4117647058824,261.4985994397759,81.13725490196079,42.016806722689076,260.41456582633054,379.8375350140056,175.31932773109244,127.812324929972,0.0,412.28851540616245,326.7843137254902,22.941176470588236,47.509803921568626,164.38655462184875
111842930472913601,126.29298245614035,154.07861319966582,53.85563909774436,479.190142021721,147.74786967418547,217.69114452798664,118.2624895572264,0.0,41.6015873015873,443.16491228070174,103.8327485380117,158.57460317460317,7.879615705931496,12.985964912280702,41.83107769423559,44.80125313283208,54.29916457811195,75.48028404344194
