BDAP,Accertamenti ACCENSIONE PRESTITI,Accertamenti ANTICIPAZIONI DA ISTITUTO TESORIERE/CASSIERE,"Accertamenti ENTRATE CORRENTI DI NATURA TRIBUTARIA, CONTRIBUTIVA E PEREQUATIVA",Accertamenti ENTRATE DA RIDUZIONE DI ATTIVITA' FINANZIARIE,Accertamenti ENTRATE EXTRATRIBUTARIE,Accertamenti ENTRATE IN CONTO CAPITALE,Accertamenti ENTRATE PER CONTO TERZI E PARTITE DI GIRO,Accertamenti TRASFERIMENTI CORRENTI,Riscossioni in CC ACCENSIONE PRESTITI,Riscossioni in CC ANTICIPAZIONI DA ISTITUTO TESORIERE/CASSIERE,"Riscossioni in CC ENTRATE CORRENTI DI NATURA TRIBUTARIA, CONTRIBUTIVA E PEREQUATIVA",Riscossioni in CC ENTRATE DA RIDUZIONE DI ATTIVITA' FINANZIARIE,Riscossioni in CC ENTRATE EXTRATRIBUTARIE,Riscossioni in CC ENTRATE IN CONTO CAPITALE,Riscossioni in CC ENTRATE PER CONTO TERZI E PARTITE DI GIRO,Riscossioni in CC TRASFERIMENTI CORRENTI,Riscossioni in CR ACCENSIONE PRESTITI,Riscossioni in CR ANTICIPAZIONI DA ISTITUTO TESORIERE/CASSIERE,"Riscossioni in CR ENTRATE CORRENTI DI NATURA TRIBUTARIA, CONTRIBUTIVA E PEREQUATIVA",Riscossioni in CR ENTRATE DA RIDUZIONE DI ATTIVITA' FINANZIARIE,Riscossioni in CR ENTRATE EXTRATRIBUTARIE,Riscossioni in CR ENTRATE IN CONTO CAPITALE,Riscossioni in CR ENTRATE PER CONTO TERZI E PARTITE DI GIRO,Riscossioni in CR TRASFERIMENTI CORRENTI
111142930451558302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111142930456078402,0.0,0.0,240.3700509626274,0.0,60.624926387315966,136.35488108720273,129.52362967157418,672.969201585504,0.0,0.0,102.56654586636466,0.0,27.39146659116648,9.395390713476782,124.71341449603625,569.884966024915,0.0,0.0,100.44195922989807,0.0,33.10426387315968,90.47925821064553,0.017134767836919595,263.8846602491506
111142930549694901,0.0,0.0,263.10051629284806,0.0,86.6312134997884,130.18418429961912,55.10499894202285,14.366784807448159,0.0,0.0,255.63673825645367,0.0,74.88506559458315,89.82367118070249,55.07162082099027,14.366784807448159,0.0,0.0,3.4144530258146424,0.0,5.4507606855691915,2.2996191282268303,0.04231908590774439,0.0
111242928159168602,74.8663101604278,0.0,246.6223469994058,0.0,721.6071479500891,931.5976589423649,353.67459298871063,645.411164587047,0.0,0.0,244.7060606060606,0.0,647.939661319073,758.4921271538918,351.24855614973256,616.1395900178253,0.0,0.0,2.513731431966726,0.0,45.83528817587641,248.0273321449792,0.0,21.314462269756387
111342928035516202,222.37257927759876,0.0,675.0281778870611,0.0,256.7183969249901,50.02691594596123,156.75648521847268,242.44375869085977,222.37257927759876,0.0,442.71225821038945,0.0,113.57842603583744,27.56767056695495,144.02910632525013,167.24002995873607,1.6851297269798202,0.0,172.262109829857,0.0,40.18134362105025,0.1783078966706235,1.904814312362218,60.50887400373071
111442929417157902,0.0,636.700639481001,523.8956997219648,0.0,49.95368860055607,41.39313253012048,87.58015755329009,17.305718257645967,0.0,636.2400278035218,382.39428174235405,0.0,43.159962928637626,40.485810936051905,87.58015755329009,1.5503892493049118,0.0,0.0,182.66256719184432,0.0,18.897062094531975,75.62427247451343,0.0,0.0
111642930521380602,5.369059674502712,0.0,556.7153435804702,0.0,77.58715189873418,1180.981446654611,397.61015370705246,130.0546292947559,0.0,0.0,394.12731464737794,0.0,42.70754068716094,314.48692585895117,395.9870795660036,51.01285714285714,2.059737793851718,0.0,186.02131103074143,0.0,48.94903254972875,357.08082278481015,2.4028028933092225,48.16002712477396
111742930520228201,10.320747219873837,0.0,445.24598751381933,0.0,122.6150660076738,56.29165962151265,1155.038356636535,111.75066657995708,10.320747219873837,0.0,335.61837549587045,0.0,31.827927424074915,21.560978734473565,1141.3963523444106,110.89652142810692,0.49366521428106913,0.0,46.561432659166286,0.0,42.25506665799571,0.7545672107693308,3.3670969629966834,4.3703264615984905
111742930546032201,0.0,0.0,901.5147138047138,0.0,217.84831649831648,870.9817845117846,166.9216835016835,83.2939393939394,0.0,0.0,789.610505050505,0.0,206.0377777777778,155.6670707070707,166.9216835016835,77.80400673400673,0.0,0.0,185.50050505050507,0.0,22.95097643097643,55.622188552188554,5.218855218855219,0.0
111842930472913601,0.0,0.0,436.97708161374544,20.461875684325783,299.48848985092224,118.87057441253265,135.27121536258738,504.41308093994775,0.0,0.0,301.26466857576014,20.461875684325783,211.5161366124821,12.48621746820517,133.44564810915523,377.5483407731829,104.91500800134759,0.0,89.89746652067717,0.0,71.85967236587214,4.5481344226396025,0.252674134591089,104.99799376737134
