BDAP,Accertamento in CC ENTRATE DA SERVIZI PER CONTO DI TERZI,Accertamento in CC ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,"Accertamento in CC ENTRATE DERIVANTI DA ALIENAZIONE, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONI DI CREDITI",Accertamento in CC ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Accertamento in CC ENTRATE EXTRATRIBUTARIE,Accertamento in CC ENTRATE TRIBUTARIE,Riscossione in CC ENTRATE DA SERVIZI PER CONTO DI TERZI,Riscossione in CC ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,"Riscossione in CC ENTRATE DERIVANTI DA ALIENAZIONE, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONI DI CREDITI",Riscossione in CC ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Riscossione in CC ENTRATE EXTRATRIBUTARIE,Riscossione in CC ENTRATE TRIBUTARIE,Riscossione in CR ENTRATE DA SERVIZI PER CONTO DI TERZI,Riscossione in CR ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,"Riscossione in CR ENTRATE DERIVANTI DA ALIENAZIONE, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONI DI CREDITI",Riscossione in CR ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Riscossione in CR ENTRATE EXTRATRIBUTARIE,Riscossione in CR ENTRATE TRIBUTARIE
111142930451558302,213.6260502405131,197.7552111170497,1683.8618973810794,620.2573703901658,1330.0829663281668,411.39693212186,211.32200427578834,0.0,503.5523463388562,454.9808017103154,694.3061838588991,407.2557883484768,10.940940673436664,106.89470871191877,512.5078888295029,60.96688401924104,574.4212934259754,38.1883484767504
111142930456078402,115.05276854928017,166.11295681063123,191.24692137320045,725.2941417497232,82.05199335548173,396.18752491694346,113.49436323366557,0.0,25.6062292358804,634.503388704319,39.92774640088593,203.9035714285714,5.163499446290144,0.0,334.2169490586933,281.1339091915836,27.346611295681065,105.50073089700997
111142930549694901,38.83101709401709,0.0,134.67816559829058,14.623490384615383,68.15304059829059,283.04015705128205,38.83101709401709,0.0,134.1879113247863,11.654280982905984,62.417535256410254,274.3137895299145,3.4803739316239315,0.0,26.140068376068374,0.47478632478632476,6.213722222222223,18.532946581196583
111242928159168602,339.79393757503,272.3109243697479,951.1702040816327,776.9067286914765,534.6889195678272,188.6062545018007,316.6411344537815,272.3109243697479,331.95619447779114,749.3978931572628,481.45522208883557,179.36917166866746,14.154963985594236,0.0,634.8281572629052,8.31453781512605,32.55193877551021,2.5097358943577426
111342928035516202,86.08914784961078,688.5790537183238,34.16372605311103,207.34463810522828,39.277177165571686,598.9113760834761,82.25719538453045,657.7443167890466,19.403334621542538,176.32630431182022,22.99575167007122,304.2408894164412,3.2656346270634353,11.659186495886932,6.916149450670789,53.16021227847403,5.049864738033456,181.06051509965218
111442929417157902,475.7976320582878,72.85974499089254,124.70936247723134,165.22799635701276,40.704608378870674,542.8064571948998,474.38654826958106,0.0,43.652896174863386,139.34368852459016,18.8947723132969,450.5751821493625,6.086684881602915,0.0,6.53051912568306,3.5383060109289617,22.215801457194903,21.543752276867032
111642930521380602,474.5142943722944,0.0,11.52825974025974,205.18050216450214,69.43959307359307,516.4928138528138,472.56451082251084,0.0,8.908813852813854,79.31298701298701,27.13708225108225,340.5853766233766,2.3636363636363638,278.99485714285714,753.241064935065,50.12193073593074,46.354354978354976,109.6028051948052
111742930520228201,73.23658050269532,138.70970318893293,15.075393258426967,102.37091381437942,106.22811391829578,467.6078846528544,61.95926089497954,138.70970318893293,10.571221017081252,91.98045138663376,26.013698123010975,298.8522952523219,1.2950061700331232,4.690108462687537,6.846773397415081,9.497394947067612,27.735566019354415,67.22448788725077
111742930546032201,61.93448377581121,0.0,546.456017699115,36.532802359882005,153.947994100295,730.1823893805309,57.36221238938053,0.0,288.786401179941,36.532802359882005,55.728967551622425,611.6635398230088,5.899705014749262,71.01631268436577,110.97362831858406,0.0,72.15238938053098,96.26109144542774
111842930472913601,95.59673282188126,20.84723148765844,275.6008205470314,452.81225650433623,318.7377976984656,263.5359164442962,92.22109072715143,17.606002334889926,266.79170030020015,333.56014009339555,176.45252001334225,221.81131087391597,6.85521847898599,51.35030937291528,4.085128418945964,20.471489326217476,108.00513842561706,34.8062541694463
