BDAP,Accertamenti ACCENSIONE PRESTITI,Accertamenti ANTICIPAZIONI DA ISTITUTO TESORIERE/CASSIERE,"Accertamenti ENTRATE CORRENTI DI NATURA TRIBUTARIA, CONTRIBUTIVA E PEREQUATIVA",Accertamenti ENTRATE DA RIDUZIONE DI ATTIVITA' FINANZIARIE,Accertamenti ENTRATE EXTRATRIBUTARIE,Accertamenti ENTRATE IN CONTO CAPITALE,Accertamenti ENTRATE PER CONTO TERZI E PARTITE DI GIRO,Accertamenti TRASFERIMENTI CORRENTI,Riscossioni in CC ACCENSIONE PRESTITI,Riscossioni in CC ANTICIPAZIONI DA ISTITUTO TESORIERE/CASSIERE,"Riscossioni in CC ENTRATE CORRENTI DI NATURA TRIBUTARIA, CONTRIBUTIVA E PEREQUATIVA",Riscossioni in CC ENTRATE DA RIDUZIONE DI ATTIVITA' FINANZIARIE,Riscossioni in CC ENTRATE EXTRATRIBUTARIE,Riscossioni in CC ENTRATE IN CONTO CAPITALE,Riscossioni in CC ENTRATE PER CONTO TERZI E PARTITE DI GIRO,Riscossioni in CC TRASFERIMENTI CORRENTI,Riscossioni in CR ACCENSIONE PRESTITI,Riscossioni in CR ANTICIPAZIONI DA ISTITUTO TESORIERE/CASSIERE,"Riscossioni in CR ENTRATE CORRENTI DI NATURA TRIBUTARIA, CONTRIBUTIVA E PEREQUATIVA",Riscossioni in CR ENTRATE DA RIDUZIONE DI ATTIVITA' FINANZIARIE,Riscossioni in CR ENTRATE EXTRATRIBUTARIE,Riscossioni in CR ENTRATE IN CONTO CAPITALE,Riscossioni in CR ENTRATE PER CONTO TERZI E PARTITE DI GIRO,Riscossioni in CR TRASFERIMENTI CORRENTI
111142930451558302,0.0,0.0,854.3812646239555,0.0,1227.1774596100279,1329.5475598885794,550.717008356546,592.6384512534819,0.0,0.0,633.1017604456824,0.0,769.6289080779944,769.5436713091922,547.7370529247911,280.44989415041783,0.0,0.0,239.90277437325904,0.0,437.04429526462394,447.4851754874652,2.876401114206128,401.5990027855153
111142930456078402,0.0,0.0,457.89809692671395,0.0,51.40238179669031,180.83432624113476,174.64882387706857,849.7449054373521,0.0,0.0,290.7793794326241,0.0,40.473853427895975,164.75069148936169,172.8256619385343,826.1647340425532,0.0,0.0,92.83846335697399,0.0,41.74955082742317,0.0,18.023776595744682,9.825053191489364
111142930549694901,0.0,0.0,257.17419402985075,0.0,108.88846162046909,122.02047547974414,50.397662046908316,94.5502590618337,0.0,0.0,249.97605863539448,0.0,98.4689434968017,116.38525479744136,49.23156289978678,94.36732729211087,0.0,0.0,4.697443496801705,0.0,4.4302761194029845,1.7298507462686568,0.47792217484008526,0.0
111242928159168602,0.0,0.0,213.01082771305946,0.0,872.0359350091969,1314.572532188841,488.11528510116494,624.956492949111,0.0,0.0,183.1804230533415,0.0,617.4675168608215,786.3819313304721,456.7610423053342,549.8388228080931,110.5564193746168,0.0,48.54930717351318,0.0,118.78340895156346,155.50038013488657,51.74337829552422,123.88401594114039
111342928035516202,0.0,0.0,801.6360933314129,0.0,202.90278409909263,168.5644076047818,100.70509145902348,233.9282782658793,0.0,0.0,507.95561083105287,0.0,112.88402246867348,117.76870056171684,99.26401267463633,198.57415699265448,0.0,0.0,219.5602151807576,0.0,65.06340458015266,7.612967017139566,4.758096788131931,10.88765951317874
111442929417157902,0.0,0.0,687.485118577075,0.0,91.19770750988143,507.0733498023715,109.68553359683794,38.63156126482213,0.0,0.0,404.7171837944664,0.0,70.98712450592886,397.38955533596834,109.35110671936759,38.16403162055336,0.0,0.0,114.77479249011857,0.0,15.915138339920949,110.37549407114625,0.8633893280632411,0.0
111642930521380602,0.0,0.0,527.9546492048644,0.0,136.78609915809167,965.5565762394762,265.4087277829747,167.27144995322732,0.0,0.0,422.37448082319924,0.0,30.700280636108513,544.7630869971937,261.13838166510754,84.30619270346118,0.0,0.0,82.76014967259121,0.0,75.82723105706268,825.038690364827,4.082862488306829,24.26847521047708
111742930520228201,0.0,0.0,563.6004709975246,0.0,162.29929216565196,320.7692500167258,1664.1139512945742,368.84169398541513,0.0,0.0,383.08110791463173,0.0,42.97903994112531,59.960268281260454,1655.8014966213955,274.94373252157624,0.0,0.0,54.83454673178564,0.0,43.946470863718474,14.911231685288017,1.6825222452666087,43.23924667157289
111742930546032201,0.0,0.0,946.7737050359713,0.0,415.345071942446,1396.0045683453238,230.0803237410072,127.78125899280576,0.0,0.0,933.1758633093526,0.0,413.6724820143885,283.32442446043166,230.01992805755395,119.87766187050359,0.0,0.0,37.66856115107914,0.0,43.07751798561151,453.565071942446,0.24158273381294962,0.0
111842930472913601,0.0,0.0,369.4868577962226,0.0,299.0214042517151,74.33733293808757,182.85922757686117,690.8029897518421,0.0,0.0,264.6073820614889,0.0,235.33351909883967,54.7268976031168,181.32740747014483,655.1865833827391,0.0,0.0,96.99723553824003,0.0,29.066988227322774,19.982213940882527,0.42347759803506396,29.814011179808592
111942930075789802,0.0,0.0,1093.5475139146567,0.0,167.74771799628942,611.0678571428572,234.82966604823747,102.58599257884971,0.0,0.0,995.1013821892394,0.0,104.61333024118738,91.9693413729128,234.7206400742115,84.10361781076067,0.0,0.0,64.34123376623377,0.0,112.99671614100185,446.21941558441563,0.2492022263450835,25.92030612244898
