BDAP,Impegno totale SPESE CORRENTI,Impegno totale SPESE IN CONTO CAPITALE,Impegno totale SPESE PER RIMBORSO DI PRESTITI,Impegno totale SPESE PER SERVIZI PER CONTO DI TERZI,Pagamenti in CC SPESE CORRENTI,Pagamenti in CC SPESE IN CONTO CAPITALE,Pagamenti in CC SPESE PER RIMBORSO DI PRESTITI,Pagamenti in CC SPESE PER SERVIZI PER CONTO DI TERZI,Pagamenti in CR SPESE CORRENTI,Pagamenti in CR SPESE IN CONTO CAPITALE,Pagamenti in CR SPESE PER RIMBORSO DI PRESTITI,Pagamenti in CR SPESE PER SERVIZI PER CONTO DI TERZI
111142930451558302,2041.5135135135135,2410.3767885532593,149.00741918388977,196.33439321674615,1646.710651828299,248.7201907790143,149.00741918388977,158.0439851616322,190.9904610492846,1051.6878643349232,189.7191308956015,33.181240063593
111142930456078402,1368.2969359331476,1027.7025069637882,8.75933147632312,108.41225626740948,851.7961002785515,134.3883008356546,8.75933147632312,102.77994428969359,313.5008356545961,407.62116991643455,0.0,0.2573816155988858
111142930549694901,399.445165476963,148.69348907635734,60.148388492321004,43.34479775037854,304.2575167640061,46.36199437594635,60.148388492321004,40.697598961713176,62.20614319705819,56.399956738048886,0.0,2.399415963659961
111242928159168602,1025.3257211538462,505.6941105769231,209.55228365384616,226.39122596153845,925.5180288461538,160.02223557692307,209.55228365384616,164.32391826923077,110.26201923076923,761.4236778846154,0.0,3.8413461538461537
111342928035516202,760.0212180964812,54.50573499597301,629.1006193240204,87.28852723081623,426.45535590301887,8.791873802316216,561.798789124337,78.80278834671036,172.75604743522092,82.97461604687977,144.0991196156303,1.632404810175799
111442929417157902,600.9945105215005,50.80786825251601,57.58188472095151,86.55718206770356,484.7593778591034,6.494053064958829,57.58188472095151,47.18389752973467,152.2964318389753,274.22689844464776,0.0,0.18572735590118938
111642930521380602,722.7525510204082,47.8171768707483,53.18027210884354,117.97448979591837,565.3852040816327,0.0,53.18027210884354,99.63520408163265,132.49489795918367,787.7074829931972,0.0,34.60884353741496
111742930520228201,593.3722879043784,63.85111082239834,136.44673249317916,74.59100948421462,356.69286735091595,3.840782122905028,35.31778615044823,55.497856307652334,73.08412368455242,39.41568143432506,120.47518513706639,21.362998570871767
111742930546032201,838.0488505747127,394.3534482758621,186.132183908046,83.15517241379311,632.1465517241379,218.367816091954,186.132183908046,83.15517241379311,91.71551724137932,1033.028735632184,0.0,0.0
111842930472913601,939.0233874323762,394.14681647940074,75.94148980441115,110.67049521431544,694.9790262172285,10.083645443196005,75.94148980441115,84.84311277569705,281.97627965043694,158.4275488972118,0.0,31.121598002496878
111942930075789802,848.7237196765499,230.1933962264151,61.90161725067385,83.67048517520216,663.6954177897574,99.661051212938,61.90161725067385,81.39353099730458,253.8746630727763,243.05727762803235,0.0,0.2082210242587601
111942930475464201,480.10198101043255,43.12237721251905,43.43593951471105,60.67284022975032,401.40346969874577,2.3475559723361856,43.43593951471105,48.46817489157191,77.86425975852772,35.055327628648456,0.0,4.110420818192474
112242929589459502,1230.426799007444,6165.573200992556,119.46153846153847,349.4863523573201,922.5062034739454,324.42928039702235,119.46153846153847,311.30521091811414,121.96277915632754,2338.2258064516127,0.0,0.0
112442930475351402,557.1183876556142,95.5374682728335,32.16661294871278,42.64241972523266,405.8853994601346,1.033278272430603,32.16661294871278,37.558297409451676,75.07278111276742,114.95805970750574,0.0,12.921739655936506
112442930547500901,2227.8811188811187,9674.195804195804,134.5734265734266,566.5594405594405,1328.3636363636363,504.8881118881119,134.5734265734266,227.93006993006992,102.14685314685315,2119.6013986013986,0.0,0.0
112542930549591602,993.6428571428571,1210.1694352159468,64.06478405315615,242.80398671096344,925.3820598006645,109.63455149501661,64.06478405315615,241.71926910299004,78.48671096345515,1166.7890365448504,0.0,2.1212624584717608
112642930518447902,845.9218910585817,137.44141829393627,20.13360739979445,66.73997944501542,504.78108941418293,80.85765673175744,20.13360739979445,66.73997944501542,202.73843782117163,467.641829393628,0.0,0.0
112642930527384301,1297.8774774774774,501.61981981981984,65.31891891891892,122.03423423423423,922.3351351351351,38.15045045045045,65.31891891891892,122.03423423423423,338.70900900900904,574.6396396396397,0.0,0.10540540540540541
112942930456488402,624.6353276353276,300.1840455840456,217.84159544159544,113.16011396011396,466.6997150997151,6.220512820512821,217.84159544159544,104.6997150997151,144.94188034188033,96.85071225071225,0.0,1.8142450142450142
112942930511152602,663.8914316125599,442.26471147266784,34.2123279860108,74.53518208773664,462.6679654831597,6.21472287691021,34.2123279860108,73.93689652550749,196.63873260853038,55.25416254846803,0.0,0.3265034592868547
112942930520095401,0.0,0.0,171.09771986970685,657.3680781758958,0.0,0.0,171.09771986970685,602.8241042345277,0.0,0.0,0.0,4.276872964169381
112942930526084102,675.4515280972724,172.90634242523825,45.03614853762734,372.22707854091357,552.6999671376931,0.07229707525468287,45.03614853762734,225.7334866907657,95.14689451199474,205.76996385146236,0.0,191.857706210976
112942930546542602,648.3485600794439,92.73187686196624,79.48957298907646,115.64846077457796,582.9910625620655,52.36246276067527,79.48957298907646,106.47368421052632,94.67527308838133,522.2949354518371,0.0,2.5392254220456802
113042930446652901,1074.3829615694706,17.921795216339692,119.99301263101317,144.0798172534265,571.3093254501478,0.0,42.37489922063961,104.41494221983338,303.51706530502554,694.4350980919107,154.56597688793335,21.75436710561677
113042930459198201,700.9022556390977,97.3548872180451,75.43849624060151,54.94736842105263,555.4384962406015,9.237593984962405,75.43849624060151,51.2409022556391,110.4806015037594,34.2809022556391,0.0,0.03609022556390978
113242929494046101,645.9665254237289,238.4207627118644,39.12415254237288,74.15550847457627,428.75338983050847,30.906779661016948,39.12415254237288,73.62203389830509,99.66101694915254,72.0978813559322,0.0,5.514830508474576
113242929989809401,1408.2156334231806,1583.66576819407,46.77358490566038,173.2021563342318,1187.188679245283,52.45283018867924,46.77358490566038,171.4743935309973,149.24528301886792,204.68733153638814,0.0,2.964959568733154
113242930525412901,766.4621212121212,483.5151515151515,69.37878787878788,165.83522727272728,568.4270833333334,50.43465909090909,69.37878787878788,151.80492424242425,205.42424242424244,88.9715909090909,0.0,5.25094696969697
113342930540408502,592.400411946447,53.96519052523172,32.50895983522142,56.681565396498456,439.87435633367664,27.885684860968073,32.50895983522142,53.60247167868177,92.95859938208032,179.05808444902164,0.0,2.68692070030896
113442928800667002,715.1126590756866,276.2901540522438,41.30596115204287,63.797454789015404,519.9624916275955,1.3430676490288012,41.30596115204287,50.1284661754856,139.80683188211654,265.85626255860683,0.0,20.80120562625586
113642930452986502,430.06673083092716,177.1228745588707,58.45925569457812,64.46567212062881,369.5574270131537,3.3743984600577477,58.2316329804299,59.20484440166827,42.904716073147256,108.75376965030478,0.21847930702598653,1.7757459095283927
113742928592687902,605.3101396200503,241.68963149462118,38.3598077363241,53.37491416800183,485.48477912565806,76.61226825360494,38.3598077363241,47.62027924010071,100.86724650949874,150.41222247653926,0.0,0.565117875944152
113842930528713802,1147.7079037800688,614.3178694158075,1420.8316151202748,197.43470790378007,826.3161512027491,119.88831615120274,1234.020618556701,182.1340206185567,221.61855670103094,878.4862542955326,75.47938144329896,0.0
113942930453012402,1214.662369057212,1560.825946817083,57.02497985495568,206.78646253021756,939.4206285253828,1159.0652699435939,57.02497985495568,200.3368251410153,138.53424657534248,323.06124093473005,0.0,3.846091861402095
113942930543093902,1420.6136613222052,184.36993923420457,154.46877516655684,104.54052273226444,1110.0485394245552,3.4241891792957024,154.46877516655684,83.54791712424043,255.55538472801817,306.4243356028992,0.0,24.874514971813458
