BDAP,Impegni Chiusura Anticipazioni ricevute da istituto tesoriere/cassiere,Impegni Rimborso Prestiti,Impegni Spese correnti,Impegni Spese in conto capitale,Impegni Spese per incremento attivita' finanziarie,Impegni Uscite per conto terzi e partite di giro,Pagamenti in CC Chiusura Anticipazioni ricevute da istituto tesoriere/cassiere,Pagamenti in CC Rimborso Prestiti,Pagamenti in CC Spese correnti,Pagamenti in CC Spese in conto capitale,Pagamenti in CC Spese per incremento attivita' finanziarie,Pagamenti in CC Uscite per conto terzi e partite di giro,Pagamenti in CR Chiusura Anticipazioni ricevute da istituto tesoriere/cassiere,Pagamenti in CR Rimborso Prestiti,Pagamenti in CR Spese correnti,Pagamenti in CR Spese in conto capitale,Pagamenti in CR Spese per incremento attivita' finanziarie,Pagamenti in CR Uscite per conto terzi e partite di giro
111142930451558302,15.091436403508771,38.27163377192983,2192.352461622807,1624.2899287280702,0.0,514.3216611842105,15.091436403508771,38.27163377192983,1450.0474287280701,1158.483404605263,0.0,461.83728070175437,0.0,0.0,410.4745230263158,560.1155537280702,0.0,38.96865131578948
111142930456078402,0.0,13.80270956316411,890.1257024793388,321.04258559622195,0.0,195.70623376623377,0.0,13.80270956316411,765.2610861865408,174.0921841794569,0.0,171.26901416765054,0.0,0.0,173.38634592680046,43.25896103896103,0.0,27.68629279811098
111142930549694901,0.0,0.0,329.62774487955005,160.86808235169266,0.0,55.814485832537414,0.0,0.0,266.23758251087764,127.84853337578265,0.0,54.62439244401995,0.0,0.0,65.96501220418126,12.87942693409742,0.0,0.3651215111960098
111242928159168602,0.0,200.07410607866507,1598.561001191895,929.9811144219309,0.0,463.67253277711563,0.0,200.07410607866507,1500.9419606674612,609.0635697258641,0.0,461.3312395709177,0.0,0.0,100.15734803337307,571.0780333730631,0.0,13.135482717520858
111342928035516202,0.0,72.10110713564359,727.8652249184869,38.82723692183397,0.0,174.78548576045245,0.0,62.19521972473093,595.6720896211443,7.29063940906599,0.0,143.07066249242578,0.0,9.544272152811843,110.53462907926249,32.32875753815968,0.0,4.448612112993046
111442929417157902,750.5936302032914,54.54648596321394,525.6990125847047,70.82212003872216,0.0,200.8922458857696,557.9636302032915,54.54648596321394,415.1239012584705,67.40082284607938,0.0,194.2845111326234,0.0,0.0,191.35778315585674,60.08181994191674,0.0,23.740871248789933
111642930521380602,0.0,62.25423992673993,765.5114285714286,813.5032783882783,0.0,201.5322985347985,0.0,62.25423992673993,576.4498076923077,521.1565201465202,0.0,195.47892857142855,0.0,0.0,268.2961446886447,189.03040293040294,0.0,0.16913003663003662
111742930520228201,335.218524937161,67.3944708294748,623.8906985050933,76.22545376372535,0.0,458.31642876041803,335.218524937161,64.19776359306786,417.9096719142744,45.85154914671253,0.0,434.7755278475989,0.0,0.0,83.43790977642546,33.03768686334171,0.0,11.318057944172509
111742930546032201,0.0,12.378732394366198,974.9423239436619,1687.380985915493,0.0,250.1679225352113,0.0,12.378732394366198,816.9747183098592,975.6389084507043,0.0,250.1679225352113,0.0,0.0,117.71080985915493,35.131654929577465,0.0,0.0
111842930472913601,0.0,41.489506392346115,1139.71851833037,132.1645491490983,0.0,145.6380611294556,0.0,41.489506392346115,982.4259503852342,90.12600372534078,0.0,131.18164507662348,0.0,0.0,226.1895004656676,114.68867157734314,0.0,17.612728812124292
111942930075789802,0.0,72.8694787141616,1045.2901911381407,209.2870199826238,0.0,179.95115551694178,0.0,72.8694787141616,723.9155690703735,122.19334491746308,0.0,167.2023284100782,0.0,0.0,170.17139878366638,85.87764552562989,0.0,13.20388357949609
111942930475464201,44.091822118197776,93.71008074897601,495.56293387946164,102.33208308952604,18.724400234055004,91.60493036863663,44.091822118197776,93.71008074897601,400.7279145699239,84.56903803393799,18.724400234055004,85.69185956699823,0.0,0.0,93.26359508484494,37.494014043300176,0.0,1.4752908133411353
112242929589459502,0.0,129.3800539083558,762.2466576819407,930.4582210242587,0.0,277.10051212938004,0.0,129.3800539083558,612.947088948787,241.73919137466308,0.0,276.3997035040431,0.0,0.0,132.58754716981133,1316.3996495956874,0.0,28.47312668463612
112442930475351402,0.0,4.419402882061364,680.6897921067492,141.83789534227094,0.0,105.54717064396712,0.0,4.419402882061364,527.8871191935248,109.75889737100789,0.0,99.3853349507456,0.0,0.0,136.00162319871166,19.802644887373727,0.0,4.626362913851882
112442930547500901,0.0,137.08255319148935,2229.3419148936173,28420.712765957447,0.0,1097.9155319148936,0.0,137.08255319148935,1641.4893617021276,19977.796276595745,0.0,1095.2720212765958,0.0,0.0,674.5177659574468,891.5574468085106,0.0,4.805000000000001
112542930549591602,0.0,64.04132038834952,1243.5269708737865,2072.0730679611647,0.0,294.1239611650485,0.0,64.04132038834952,1109.0238058252428,175.19009708737863,0.0,203.09619417475727,0.0,0.0,105.54380582524271,91.5227572815534,0.0,81.97722330097086
112642930518447902,0.0,12.205494129158511,780.4942612524462,757.0922162426615,0.0,202.5567074363992,0.0,12.205494129158511,643.6561105675147,330.06159001956945,0.0,138.0324070450098,0.0,0.0,153.53764677103717,196.78446673189825,0.0,15.640616438356163
112642930527384301,0.0,50.557833491012296,1186.3125165562915,612.5008420056764,0.0,215.04301797540208,0.0,50.557833491012296,1057.2496688741721,273.70229895931885,0.0,215.04301797540208,0.0,0.0,248.56649952696307,180.93091769157996,0.0,0.0
112942930456488402,706.6660134310134,0.0,805.1281257631258,221.16136752136754,0.0,168.1917032967033,560.3771306471307,0.0,659.2524297924298,99.42724664224663,0.0,147.79842490842492,103.69774725274725,0.0,195.99026251526251,27.213418803418804,0.0,10.488485958485958
112942930511152602,351.4312470785291,166.9490170224369,626.2166847148644,60.247933741040825,0.0,765.7906185727642,280.1523404876909,166.9490170224369,410.1100967980679,25.89928930352135,0.0,744.8344513477718,63.78061156123403,0.0,195.65830807884075,41.35035427703334,0.0,9.065619546587723
112942930520095401,0.0,0.0,5020.822798742138,2505.388396226415,0.0,833.7311320754717,0.0,0.0,3804.5406289308175,2300.6079559748428,0.0,721.5354716981132,0.0,0.0,820.0262578616353,268.1350314465409,0.0,81.13509433962264
112942930526084102,0.0,12.931835401698237,1106.6307380796864,550.5118125408229,0.0,136.81928478118877,0.0,12.931835401698237,750.7018713259307,431.6288765512737,0.0,128.76728935336382,0.0,0.0,434.8482952318746,75.84403331156106,0.0,8.709810581319399
112942930546542602,0.0,87.10463193657984,735.0265798414496,588.7565232163081,0.0,181.03839184597962,0.0,87.10463193657984,615.3619365798414,208.19175537938847,0.0,173.86795016987543,0.0,0.0,139.4455719139298,440.9310305775764,0.0,9.213952434881087
113042930446652901,893.0816768381284,76.2049578610869,720.6335280441733,78.37886079628015,0.0,207.62436210403953,835.8873002034293,76.2049578610869,412.7051816332462,58.652243533856435,0.0,104.39202266782912,24.123839000290616,20.938680616099973,164.43245277535598,20.329869224062772,0.0,13.858160418483
113042930459198201,0.0,17.101042983565108,725.7375316055625,207.3089127686473,0.0,103.49293615676359,0.0,17.101042983565108,573.3133185840708,113.74822692793933,0.0,102.47034450063211,0.0,0.0,170.03576485461443,7.185622629582807,0.0,0.0
113242929494046101,0.0,62.22345073774393,662.8412327463112,293.3063065207044,0.0,100.71838172298905,0.0,62.22345073774393,421.17157068062824,183.4406568300809,0.0,97.11609709662066,0.0,0.0,114.23708234174202,0.0,0.0,0.0
113242929989809401,0.0,39.95688102893891,1314.4842443729904,8584.097620578777,0.0,503.85070739549843,0.0,39.95688102893891,1108.1385530546625,1746.3488745980708,0.0,503.5933762057878,0.0,0.0,104.52604501607716,54.688810289389075,0.0,5.735466237942123
113242930525412901,0.0,66.12262990455991,871.6124390243903,2306.5414952279957,0.0,147.17161187698832,0.0,66.12262990455991,529.1930858960764,107.79044538706256,0.0,143.40735949098624,0.0,0.0,208.1680169671262,74.63313891834571,0.0,0.0
113342930540408502,0.0,24.031117623282135,574.570541632983,106.9283528698464,0.0,117.05061438965237,0.0,23.503237671786582,427.0264854486661,29.762156426839127,0.0,92.13218876313663,0.0,0.0,142.89860953920774,116.74162489894908,0.0,19.630525464834275
113442928800667002,0.0,41.49730541188344,696.6624296707456,647.0682906522013,0.0,128.27316134729406,0.0,41.49730541188344,568.0845628863378,599.1676069130818,0.0,98.19333543585215,0.0,0.0,79.32837391194651,5.541063454017913,0.0,27.530676170051724
113642930452986502,0.0,32.789539817232374,438.3182996083551,341.2561684073107,0.0,76.13095953002612,0.0,32.789539817232374,382.9790616840731,306.41918896866844,0.0,74.2176272845953,0.0,0.0,67.39401762402089,15.861440926892952,0.0,0.24697127937336816
113742928592687902,0.0,22.762638376383766,553.0273639298892,100.17608164206642,0.0,84.6760585793358,0.0,22.762638376383766,485.9212476937269,80.49521217712177,0.0,79.32524907749078,0.0,0.0,73.06140913284133,5.5873985239852395,0.0,9.548837638376384
113842930528713802,0.0,33.842148594377505,1954.6449799196787,2160.220963855422,0.0,397.5811044176707,0.0,33.842148594377505,1405.97437751004,172.4437751004016,0.0,375.54202811244977,0.0,0.0,883.1327309236947,123.33212851405622,0.0,0.0
113942930453012402,0.0,83.29083636363636,947.2331545454546,227.1845,0.0,202.45557272727274,0.0,83.29083636363636,851.6736727272728,102.77348181818182,0.0,199.41904545454545,0.0,0.0,88.27089090909091,118.70405454545455,0.0,0.6727272727272727
113942930543093902,0.0,70.69911447407851,1678.4807386874436,152.44650209769253,0.0,140.20352936769552,0.0,70.69911447407851,1386.7921433922686,105.94504869643393,0.0,127.52192987713515,0.0,0.0,167.33049145939466,16.039204375187293,0.0,4.299597692538208
114042930544217902,0.0,67.8468472906404,996.8103201970443,530.6087192118227,0.0,256.5511330049261,0.0,67.8468472906404,534.8613793103449,194.29226600985223,0.0,155.50820197044337,0.0,0.0,340.64056650246306,157.299039408867,0.0,2.4630541871921183
114242930474451702,0.0,4.754206489675516,2276.1885368731564,829.4561710914454,0.0,405.67633628318583,0.0,4.754206489675516,1964.8547020648969,619.0512507374632,0.0,375.62666666666667,0.0,0.0,262.2771445427729,223.88805309734514,0.0,26.990283185840706
