BDAP,Impegno totale SPESE CORRENTI,Impegno totale SPESE IN CONTO CAPITALE,Impegno totale SPESE PER RIMBORSO DI PRESTITI,Impegno totale SPESE PER SERVIZI PER CONTO DI TERZI,Pagamenti in CC SPESE CORRENTI,Pagamenti in CC SPESE IN CONTO CAPITALE,Pagamenti in CC SPESE PER RIMBORSO DI PRESTITI,Pagamenti in CC SPESE PER SERVIZI PER CONTO DI TERZI,Pagamenti in CR SPESE CORRENTI,Pagamenti in CR SPESE IN CONTO CAPITALE,Pagamenti in CR SPESE PER RIMBORSO DI PRESTITI,Pagamenti in CR SPESE PER SERVIZI PER CONTO DI TERZI
111142930451558302,1802.116365568544,2158.431987247609,309.7300743889479,202.4941551540914,1607.104144527099,856.7895855472901,219.4001062699256,164.36131774707758,248.79968119022317,1257.1663124335812,0.5313496280552603,13.555791710945803
111142930456078402,911.2758620689655,581.1078976640712,7.807563959955506,115.71245828698554,649.6512791991101,20.10456062291435,7.807563959955506,99.68576195773082,245.03670745272524,627.5533926585094,0.0,0.008898776418242492
111142930549694901,406.70055066079294,91.50638766519823,26.337665198237886,53.527973568281936,317.01310572687225,22.73160792951542,26.337665198237886,40.50715859030837,76.76762114537445,220.6136563876652,0.0,0.3974669603524229
111242928159168602,987.8660714285714,830.0625,202.6297619047619,157.33095238095237,917.0910714285715,287.83809523809526,199.91964285714286,142.9375,62.82440476190476,879.7517857142857,0.7440476190476191,0.8119047619047619
111342928035516202,777.4343600351365,159.01802159190729,656.4122580827973,124.32676886458304,519.6645887053356,19.450596469354792,493.65634297696295,114.77436173528662,174.74721600408037,61.113938397891815,149.83647388852683,9.37641324983707
111442929417157902,654.7041198501872,561.435393258427,47.752808988764045,73.44850187265918,492.6441947565543,74.4747191011236,47.752808988764045,70.54026217228464,79.2312734082397,478.0383895131086,0.0,0.47752808988764045
111642930521380602,642.9325463743676,717.0682967959527,18.06408094435076,89.53119730185497,457.3389544688027,100.41315345699832,18.06408094435076,82.61635750421586,133.94182124789208,1411.8364249578415,0.0,73.06239460370995
111742930520228201,586.7310598721178,191.21016598850352,82.68035910353291,118.16030485048117,464.30078150229286,32.46011754827876,40.83614286636956,92.44939611186463,124.33656268165085,77.42142995543499,0.0,96.81069560162759
111742930546032201,825.140056022409,281.2829131652661,175.82072829131653,85.3389355742297,627.5994397759104,0.0,167.4173669467787,83.93837535014005,124.98879551820728,260.6106442577031,0.0,0.0
111842930472913601,749.28671679198,254.34628237259815,44.70584795321638,126.29298245614035,542.4527151211362,7.84093567251462,44.70584795321638,80.96892230576441,149.80701754385964,122.47610693400168,0.0,47.78613199665831
111942930075789802,851.3102779573368,295.53458306399483,102.14608920491274,86.01034259857789,626.2844214608921,168.93212669683257,102.14608920491274,85.4350355526826,178.88558500323205,193.58500323206206,0.0,2.101486748545572
111942930475464201,508.8442807934434,50.215108682741416,45.35776220453736,61.73274735716831,417.6709823019361,10.382111889773132,45.35776220453736,55.07388050837392,201.17163558617412,98.45896187195629,0.0,5.222235419883597
112242929589459502,1183.040404040404,1064.0631313131314,74.8510101010101,316.68939393939394,825.0909090909091,312.49747474747477,74.8510101010101,316.68939393939394,187.0681818181818,5282.449494949495,0.0,0.0
112442930475351402,587.5495546558705,111.04161943319838,25.23755060728745,91.75186234817814,474.5862550607287,5.132854251012145,25.23755060728745,78.46724696356276,103.6587044534413,114.51226720647773,0.0,237.9022064777328
112442930547500901,2565.1338582677167,3683.1023622047246,134.16535433070865,292.244094488189,2092.0708661417325,895.1102362204724,134.16535433070865,197.39370078740157,224.7244094488189,455.7716535433071,0.0,38.818897637795274
112542930549591602,934.0680713128039,2010.4343598055104,56.47001620745543,172.24473257698543,884.1264181523501,0.17017828200972449,56.47001620745543,164.82333873581848,81.13452188006482,611.8800648298217,0.0,22.183144246353322
112642930518447902,851.9956919763059,698.522886375875,20.30317716747442,82.51480883144858,632.7775982767905,82.09531502423263,20.30317716747442,81.17824448034465,197.1039310716209,471.0560043080237,0.0,0.0
112642930527384301,996.6106032906764,926.5319926873857,49.09963436928702,113.76051188299817,647.8802559414991,265.1398537477148,49.09963436928702,109.78702010968921,337.9305301645338,474.0073126142596,0.0,0.3829981718464351
112942930456488402,578.5335608646188,219.85267349260522,63.95221843003413,88.62514220705347,449.71444823663256,6.408418657565416,63.95221843003413,73.13879408418657,140.2599544937429,109.83219567690557,0.0,19.93003412969283
112942930511152602,746.4974531493518,36.05202037480519,31.131409890903562,61.897783859809174,525.6607366860532,5.108298171589311,31.131409890903562,61.26865473068005,179.77120158132817,97.95788193256547,0.0,0.0819553730946136
112942930520095401,0.0,0.0,99.3003300330033,484.9372937293729,0.0,0.0,99.3003300330033,450.80528052805283,0.0,0.0,0.0,0.0
112942930526084102,637.0542736431589,228.956776080598,39.015924601884954,203.67338316542086,529.4605134871629,8.095547611309717,39.015924601884954,93.20344491387715,79.20051998700032,550.8082547936301,0.0,1.010724731881703
112942930546542602,708.76593625498,175.75996015936255,81.87848605577689,134.1683266932271,620.7300796812749,55.776892430278885,81.87848605577689,130.46713147410358,89.29183266932272,1084.4272908366534,0.0,4.999003984063745
113042930446652901,879.4733260751225,236.78062057702778,182.27272727272728,120.7553075666848,588.8252585737615,19.088731627653782,43.385955362003266,94.71148611867174,308.99510070767553,289.2367991290147,0.0,14.017964071856287
113042930459198201,637.4598295800365,244.6646378575776,46.570906877662814,53.2273280584297,517.1460742544126,11.449482653682288,46.570906877662814,51.961351186853314,102.27997565429094,386.3645769933049,0.0,2.7005477784540473
113242929494046101,645.9587888982338,76.40664423885619,33.78595458368377,167.87384356602186,446.1156433978133,31.349873843566023,33.78595458368377,90.81244743481918,127.08284272497897,269.2031118587048,0.0,1.9478553406223718
113242929989809401,1416.5616797900263,490.07086614173227,78.00524934383202,181.0682414698163,1179.8766404199475,209.86351706036746,78.00524934383202,181.0682414698163,188.26771653543307,535.3490813648294,0.0,0.0
113242930525412901,738.9665158371041,263.6425339366516,55.26606334841629,110.6633484162896,513.7122171945701,0.0009049773755656109,55.26515837104073,107.2,188.20361990950227,199.52850678733031,0.0,0.0
113342930540408502,609.0166770898478,319.699395455493,40.01459245361684,57.37440066708359,497.3281217427559,49.43214509068168,40.01459245361684,55.46800083385449,116.13174900979779,122.0656660412758,0.0,3.0056285178236397
113442928800667002,700.5457538757031,826.4273562903005,33.55508300178351,80.37179311290987,545.9304431334888,48.84744134997942,33.55508300178351,67.06887090135821,164.2856358896968,353.62395390314174,0.0,12.77376869255042
113642930452986502,435.2779947916667,45.17626953125,57.9150390625,54.579915364583336,377.5029296875,19.004069010416668,57.7021484375,53.92041015625,45.146647135416664,73.783203125,0.20426432291666666,0.53076171875
113742928592687902,648.8855069070476,131.5499882931398,40.17724186373215,53.4998829313978,515.6401311168345,41.294076328728636,40.17724186373215,51.5261062982908,126.70873331772418,131.0674315148677,0.0,8.287520487005386
113842930528713802,1150.0484652665589,650.0096930533118,1009.9854604200323,203.2665589660743,845.8546042003231,127.94022617124394,1009.983844911147,200.33764135702745,221.65266558966076,331.3877221324717,169.33279483037157,21.87560581583199
113942930453012402,954.36796875,783.46015625,33.509375,175.08984375,749.5203125,476.1875,33.509375,170.54921875,149.35390625,116.43828125,0.0,0.0
113942930543093902,1372.3881038692018,355.91736332026335,126.35636605755715,196.44551305763113,1029.801065325146,54.93852186135977,126.35636605755715,91.40474957460975,271.28675001849524,281.8289561293186,0.0,136.23059850558556
114042930544217902,778.6601731601731,1280.813852813853,102.14718614718615,150.94805194805195,774.8138528138528,708.08658008658,102.14718614718615,150.94805194805195,1.0389610389610389,17.049783549783548,0.0,0.0
114242930474451702,1652.9463556851313,1087.0787172011662,31.505539358600583,169.75568513119535,1300.401749271137,135.8927113702624,31.505539358600583,163.78775510204082,291.9556851311953,381.1498542274052,0.0,24.25131195335277
114342930531636602,724.5025817555938,439.2082616179002,0.0,66.80378657487091,511.0068846815835,58.4974182444062,0.0,66.42685025817556,138.84509466437177,137.8278829604131,0.0,0.0
114442930473232502,2524.7582417582416,416.9120879120879,120.55494505494505,640.554945054945,2392.302197802198,208.23076923076923,120.55494505494505,540.6428571428571,95.32967032967034,2942.263736263736,0.0,41.01648351648352
114542930460128001,617.7852593266606,51.909463148316654,21.595541401273884,264.36169244767973,505.3098271155596,9.992265696087353,21.595541401273884,102.83348498635122,50.01592356687898,512.8935395814377,0.0,6.4590536851683344
114642930550556102,483.73241040918253,51.99009900990099,30.37360904232016,90.53272583895557,396.8704109348988,14.24559712608429,30.37360904232016,87.58407079646018,112.88276526767721,43.80057828791729,0.0,9.477438009287654
114742930453726801,1013.145945945946,577.6810810810811,15.78918918918919,279.3027027027027,833.4702702702702,105.86486486486487,15.78918918918919,272.427027027027,238.1945945945946,1281.1783783783783,0.0,57.70810810810811
114742930536446301,1126.8515570934255,302.5249134948097,49.89204152249135,141.07162629757786,883.4619377162629,31.03840830449827,49.89204152249135,125.66643598615917,195.32525951557093,371.5460207612457,0.0,9.06401384083045
114842930517178501,927.6477860839562,563.1046578493387,725.1973835537665,97.8122484186314,542.3243243243244,3.951840138010351,724.3950546290972,94.34746981023576,330.105376653249,238.4458021851639,43.11730879815986,14.944652098907419
115042930473371901,895.4846153846154,30.76923076923077,26.592307692307692,154.19615384615383,743.4423076923077,19.58076923076923,26.592307692307692,129.2846153846154,146.56923076923076,139.76923076923077,0.0,0.0
115142930468670302,711.754756871036,168.03424947145876,740.8181818181819,133.37632135306555,542.7057082452432,41.18435517970401,611.4934460887949,102.26680761099365,121.27822410147992,405.06680761099364,144.66976744186047,9.133615221987315
115142930475433101,1200.4507512520868,249.80467445742906,44.94991652754591,112.63772954924875,728.8522537562604,22.22954924874791,44.9440734557596,112.45742904841403,350.0108514190317,412.4449081803005,0.0,0.8672787979966611
115242928210658501,1264.5861561119293,3287.471281296024,189.61119293078056,190.09720176730485,1028.2076583210603,489.1899852724595,189.61119293078056,183.0898379970545,244.7820324005891,1337.100147275405,0.0,39.779086892488955
115242930059291902,890.5762527233115,1084.313725490196,47.04575163398693,298.8278867102396,725.2461873638345,131.00653594771242,47.04575163398693,153.54575163398692,161.2636165577342,467.16884531590415,0.0,156.88671023965142
115242930541272802,599.2271754636234,237.75784593437945,55.91833095577746,63.77104136947218,515.0110556348075,26.0848787446505,55.91833095577746,60.830242510699,106.99429386590585,487.45007132667615,0.0,1.0402995720399428
115242930543567601,731.4243788465922,197.16429222703442,70.7019033508092,82.7497720537953,578.9338956006383,23.320834283109185,70.7019033508092,76.72914292227034,129.54234100752223,232.527524504217,0.0,2.6120355596079325
115642930548436401,508.18845797757433,75.77378870486575,6.87346980763296,60.49084456331653,389.75594074683676,13.917138154510853,6.87346980763296,55.8121078078387,106.71510132702397,37.01435037547577,0.0,4.201522477111408
115742928293162401,1082.8702564102564,226.9502564102564,37.78410256410256,122.81846153846153,792.3379487179487,14.035897435897436,37.78410256410256,122.03076923076924,164.12,468.8389743589744,0.0,0.7651282051282051
115742930529898402,527.652207001522,186.3462709284627,20.25951293759513,63.8310502283105,440.36453576864534,3.854642313546423,20.25951293759513,62.423896499238964,72.43835616438356,110.92389649923896,0.0,1.8013698630136987
116142930549453302,2426.204610951009,969.4553314121038,86.27377521613833,265.4193083573487,1935.1109510086455,514.8314121037464,86.27377521613833,216.02737752161383,369.29106628242073,1391.6945244956773,0.0,13.09942363112392
116242928577698301,620.1856903613728,158.0325053973891,21.61909565989387,86.44694416981093,504.9180000403543,51.587074514234985,21.61909565989387,71.13906095518654,136.1129718932225,203.0171304049555,0.0,11.296987550695103
116242930137942201,540.7668810289389,166.12057877813504,15.963022508038586,64.31511254019293,416.85771704180064,32.42926045016077,15.963022508038586,59.363344051446944,106.36655948553054,265.4268488745981,0.0,2.418006430868167
116242930508328601,424.0732531930879,73.34372652141248,36.7152516904583,49.15852742299023,337.5443275732532,13.483471074380166,36.7152516904583,45.6893313298272,81.53756574004508,144.01690458302028,0.0,5.26671675432006
116342930537140702,512.7729822161423,177.49261285909714,44.546853625170996,50.36538987688098,398.8920656634747,11.147127222982217,44.546853625170996,46.406976744186046,107.7108755129959,191.17599179206567,0.0,0.466484268125855
116442929000220902,650.8370677731674,434.083540802213,33.13997233748271,70.86528354080221,570.0163208852006,234.31258644536652,33.13997233748271,70.86528354080221,101.5491009681881,168.14578146611342,0.0,1.1004149377593362
116442930516457902,1287.681592039801,241.98756218905473,111.90049751243781,177.47761194029852,815.9825870646766,22.388059701492537,111.90049751243781,142.91542288557213,381.7512437810945,1051.8930348258707,0.0,9.109452736318408
116542930525090302,1771.4433357091946,895.0010691375624,87.59372772630078,252.69814682822522,1424.0609408410548,29.293300071275837,87.59372772630078,198.55666429080543,264.4440484675695,181.83285816108338,1.7761938702779758,28.94761225944405
116542930529336002,636.6294200848656,1505.196605374823,28.714285714285715,157.64073550212163,541.902404526167,168.6039603960396,28.714285714285715,124.21357850070721,135.2220650636492,646.3734087694484,0.0,5.878359264497878
116642930529136802,795.4672055427252,110.00184757505774,45.66951501154735,72.11963048498845,588.4408775981524,32.34711316397229,45.66951501154735,71.64618937644342,206.19907621247114,162.24272517321018,0.0,1.2032332563510393
116642930539090401,825.4239861873561,221.2674428900301,55.08110501151054,94.01974499734372,532.3517354347441,2.1299805206304234,36.79958384983177,85.415707455286,225.1031078448734,264.8489463431911,0.0,11.995749955728705
116742928739525602,722.6514161220043,105.30791575889616,24.847494553376908,59.40087145969499,576.0130718954248,1.6292665214233841,24.847494553376908,55.77487291212781,140.65450254175744,273.3226216412491,0.0,2.047930283224401
116742930532472902,577.1243342892258,187.2818517001229,28.768332650553052,67.76751331421549,403.534002458009,10.673084801310939,28.768332650553052,66.14031134780828,89.29700942236788,228.02765260139287,0.0,0.2902498975829578
116742930546334201,959.3943298969073,1232.2023195876288,67.64991408934708,189.16666666666666,797.4441580756014,94.50171821305842,63.08247422680412,129.3754295532646,158.6615120274914,583.1340206185567,0.0,9.054982817869416
116842930454465301,1826.2019691084815,159.13747628940476,40.10486857555777,262.4789991870653,1390.715021226628,31.67816818715563,40.10486857555777,175.44864962514677,469.8997380543763,165.39906060879775,0.0,165.7358865504471
117042930453153601,771.354698604896,94.29376151618847,200.13977362463805,83.45933140300079,555.4287970518558,8.746380626480653,200.13977362463805,82.7769149776257,244.0902869176099,232.3400894972361,0.0,7.064885496183206
117042930548083602,1753.093023255814,134.5639534883721,909.1220930232558,309.86918604651163,1140.3575581395348,22.319767441860463,799.9883720930233,309.86918604651163,102.61627906976744,1083.3779069767443,55.3343023255814,0.0
117142930529346502,701.7586529466791,249.5397567820393,25.274087932647333,73.64920486435922,542.0795135640785,29.992516370439663,25.274087932647333,73.40879326473339,176.0954162768943,111.8269410664172,0.0,0.0
117242930542099701,495.3706407711936,141.92444003402326,41.73851715338815,97.5815140345903,412.85752764388997,104.66345335979587,41.73851715338815,65.39197618372555,71.0838531329742,117.231003685852,1.1762120782534733,18.306634533597958
117442930538907902,587.2262012692656,288.53887126019947,31.332842248413417,72.13270625566636,471.3155031731641,36.21634179510426,31.332842248413417,71.24637352674524,102.87511332728921,207.85165457842248,0.0,8.361967361740707
117642930521238202,582.9009407858329,353.3871979339605,40.43811104962184,63.66039476111418,467.96716472975464,7.272643423722561,40.43811104962184,59.54159749123778,87.43866445305294,122.74727909979708,0.0,8.000553403431102
117742930508207301,1222.7114285714285,5292.971428571429,75.76571428571428,191.65428571428572,850.7914285714286,145.26857142857142,0.0,191.65428571428572,205.58,466.84,0.0,0.0
117742930530612302,1425.6076051779935,3550.2912621359224,83.50080906148867,380.2588996763754,1011.2815533980582,167.2435275080906,78.95388349514563,168.9336569579288,203.89239482200648,959.6949838187702,0.0,3.855987055016181
117842930473510401,1131.136018641811,51.510785619174435,1351.843209054594,224.03914780292942,720.6020639147803,7.534087882822903,279.8308921438082,156.97516644474035,283.4191078561918,21.490146471371503,0.0,31.535419440745674
118242930535103802,948.6188259109312,774.8089068825911,19.303643724696357,95.53502024291498,634.8121457489879,56.33400809716599,19.303643724696357,93.45040485829959,186.7433198380567,1055.1951417004047,0.0,0.04190283400809717
