BDAP,Impegni Chiusura Anticipazioni ricevute da istituto tesoriere/cassiere,Impegni Rimborso Prestiti,Impegni Spese correnti,Impegni Spese in conto capitale,Impegni Spese per incremento attivita' finanziarie,Impegni Uscite per conto terzi e partite di giro,Pagamenti in CC Chiusura Anticipazioni ricevute da istituto tesoriere/cassiere,Pagamenti in CC Rimborso Prestiti,Pagamenti in CC Spese correnti,Pagamenti in CC Spese in conto capitale,Pagamenti in CC Spese per incremento attivita' finanziarie,Pagamenti in CC Uscite per conto terzi e partite di giro,Pagamenti in CR Chiusura Anticipazioni ricevute da istituto tesoriere/cassiere,Pagamenti in CR Rimborso Prestiti,Pagamenti in CR Spese correnti,Pagamenti in CR Spese in conto capitale,Pagamenti in CR Spese per incremento attivita' finanziarie,Pagamenti in CR Uscite per conto terzi e partite di giro
111142930451558302,0.0,0.0,1827.3674365893146,1720.952547220723,0.0,436.2279600647599,0.0,0.0,1266.716740420939,828.5836427415003,0.0,394.82083648138155,0.0,0.0,404.8057312466271,651.8303076092823,0.0,32.33204533189423
111142930456078402,0.0,12.552937499999999,798.7776250000001,60.479426136363635,0.0,159.78548295454547,0.0,12.552937499999999,579.4396079545454,12.519181818181817,0.0,111.47715909090908,0.0,0.0,110.79705113636363,2.0828295454545454,0.0,9.0513125
111142930549694901,0.0,0.0,342.4139242376279,66.53492455418382,0.0,57.449317294502485,0.0,0.0,282.72450247968766,60.51923287960325,0.0,57.224515141922545,0.0,0.0,45.1265316028279,9.857562519784741,0.0,0.04674475044845415
111242928159168602,0.0,154.49293206197856,1306.8772407628128,1692.5626877234804,0.0,480.69991656734203,0.0,154.49293206197856,1228.649630512515,1443.66310488677,0.0,480.69991656734203,0.0,0.0,55.00798569725864,77.25707389749702,0.0,1.018414779499404
111342928035516202,0.0,35.38562160617319,820.0064698485281,38.46282595027151,0.0,335.25169905687335,0.0,33.635827093455276,645.7765038582453,22.798965990282937,0.0,328.39726264647044,0.0,0.0,267.94989768505286,14.609229494141184,0.0,41.82218405258645
111442929417157902,675.7911720930233,67.81855813953489,714.2876279069767,57.469274418604655,0.0,134.45600000000002,675.7911720930233,67.81855813953489,485.6967534883721,0.345646511627907,0.0,97.93763720930234,26.65593488372093,0.0,180.99104186046512,40.8906511627907,0.0,38.20239069767442
111642930521380602,0.0,63.53979963570127,766.1165573770492,567.1134335154827,0.0,200.18270491803278,0.0,63.53979963570127,491.57859744990895,368.3658743169399,0.0,197.89853369763205,0.0,0.0,266.4300273224044,409.43037340619304,0.0,51.28197632058288
111742930520228201,119.11036789735533,43.75288753600419,488.585447761194,79.5248016496465,0.0,1086.5770528934277,39.36142445666405,43.75288753600419,417.15102971982196,29.27480885048442,0.0,988.0966077507201,0.0,0.0,129.90113511390416,29.16541699397748,0.0,5.60522649908353
111742930546032201,0.0,50.78013513513513,904.7579054054055,694.5846621621622,0.0,217.88081081081083,0.0,50.78013513513513,755.4139189189189,676.3273648648649,0.0,217.88081081081083,0.0,0.0,202.83625,51.04739864864865,0.0,0.0
111842930472913601,0.0,22.883580734638986,871.8404076657981,34.53400268975372,0.0,120.09548961923174,0.0,0.0,276.40946709254433,1.895476170463142,0.0,52.42297385895604,0.0,0.0,212.08244263259644,78.8527208539968,0.0,20.223732033285703
