BDAP,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
111142930456078402,129.17228015377697,29.198042602320896,120.28958319082115,89.83318178297368,20.518833636331202,0.05860936054437847,0.0,0.0,0.0,22.169368426994843
111142930549694901,77.59019585675173,10.970805820300903,11.18752869353736,96.07665606663501,21.92522673699802,0.0,0.0,0.0,0.0,26.04539572657862
111242928159168602,89.43643256240182,0.13006583319933018,0.20443501893412097,100.40128027001379,29.573811228753726,2.4913733317529347,7.409278155403136,0.0,0.0,7.638650755230401
111342928035516202,194.42152417880223,31.535530858696664,63.47827456755617,75.808297595826,14.887906413423046,2.6575638047492687,41.32611693182413,0.0,0.0,31.84371771866691
111442929417157902,-7.954363487976527,242.42385021901129,16.858654526319715,111.67508731374451,25.696081779000867,4.2504849201879065,10.014502263412403,59.945520330632064,0.0,36.01590424783099
111742930520228201,-7.673067174809383,132.38797329666815,45.15435635847837,89.19336538556726,22.012056106807833,3.8537306877796147,30.866135565587584,8.860455347778727,0.0,39.36441549319841
111742930546032201,179.86943236966815,4.7094334233885595,7.242281316411751,133.73777773120966,15.67227888666394,0.0,0.0,0.0,0.0,19.10327932029023
111842930472913601,59.037415831075776,21.089314474009544,30.559992606541275,112.53987236072484,23.42528299429129,1.590472504837841,12.655624883650745,0.0,0.0,21.99243003642547
111942930075789802,24.75850137302638,52.83845024184423,22.700546283502455,97.78529359038362,27.040458339136343,0.6604457412571657,10.536368229278299,0.0,0.0,39.83691859705789
111942930475464201,15.125782606674637,23.197625046125815,5.066286545687929,107.52657489940738,1.32503216074593,2.2863026965626174,102.4253633173574,6.626376147795127,0.0,29.02421035585615
112242929589459502,444.63008808990094,22.0740380631194,121.645197349831,8.783306615209758,21.12519605648555,3.2206299118634174,12.476527604666638,0.0,0.0,29.881630318586318
112442930475351402,20.90398769154686,59.413023971359216,42.78824772014215,72.04426197156104,19.376524691263068,0.11769500178637604,120.91844183190906,0.0,0.0,42.48084941307803
112442930547500901,5.597201214602415,300.23595033953967,68.39650107776227,96.47150991817645,32.47974713818994,2.2825993107417495,37.657128320695385,0.0,0.0,50.9463605700343
112542930549591602,123.34665104062354,21.255135113276076,32.31117976625561,106.53886308007992,23.66761568731663,1.2954250741681037,0.0,0.0,0.0,51.35663050179689
112642930518447902,17.50032607275847,100.60463435331673,32.91505390331699,104.16939996854906,24.17992004912784,0.0,14.900170021339529,0.0,0.0,35.741630311957366
112642930527384301,35.84971690220669,4.883786340039443,2.4865605459644806,147.17164633336844,13.41385775508382,0.5674540883388047,4.044826359305416,0.0,0.0,22.5012949865457
112942930456488402,3.9827406553195934,291.5796729697523,35.09134106076168,103.96402038554149,17.586320825136546,0.35231386464063275,0.0,53.018975039908526,0.0,38.668250209978844
112942930511152602,-31.53503821373128,111.71492496643242,126.58908669443389,-17.523448588547897,13.144408313580486,1.7502307231594132,13.834571244620793,40.20801579390478,0.0,75.5433446497072
112942930546542602,91.92468855962932,20.67063387463198,28.174147157380336,82.05754921812955,20.444192810706504,3.99702386099731,0.0,0.0,0.0,21.806047493538713
113042930446652901,10.16555979923668,90.64863572500718,47.16718115957642,67.81369053917555,22.372720929371283,10.228895467676367,41.87768856257714,41.23536406682719,0.0,42.66503285878789
113042930459198201,10.309505086755488,51.76705507040003,15.357404929557356,88.19507468343303,21.3665636584858,2.9217652252576474,56.0885443539624,0.0,0.0,26.54785294515874
113242929989809401,61.69656788289195,20.841481999952517,17.72087431460647,96.5969143539059,25.990550580719486,1.6867606541083688,18.96224232279333,0.0,0.0,26.682258944943214
113242930525412901,8.785721734504868,147.49666301334722,157.92570045800468,15.495336202871709,33.14574833233104,3.0601388361456086,97.0452406563088,0.0,0.0,88.24975948493886
113342930540408502,55.99739517714591,87.31571117183928,61.27607245612303,100.78824162627657,21.599897235293835,1.136130940787964,25.3711648614714,0.0,0.0,58.54601757742969
113442928800667002,55.28239504415191,14.000452684553172,9.589940043246823,108.48688464232448,17.277797547560162,1.6611513754731897,10.447546585991223,0.0,0.0,23.91289418346232
113642930452986502,32.655076181813385,29.0981851110432,19.000990617336605,96.45976525924796,29.93661308502724,1.1395124221933288,4.430146113045042,0.0,0.0,18.38169302112994
113742928592687902,75.45530301185333,14.779270642256288,12.217244382361923,124.29989487565997,14.315185183028525,1.8830202417097346,56.72465662188351,0.0,0.0,22.031398568198963
113942930453012402,67.15134438515702,26.453970104858364,26.587991811224,84.59363355324396,43.61124612621644,1.3457279302609584,4.4678020534831475,0.0,0.0,33.14771039900026
113942930543093902,46.366778072040724,20.572394587281735,28.47696011601535,103.9705666932929,14.15208243489515,0.6827827881482457,5.223427556720752,0.0,0.0,19.33230446498748
114042930544217902,38.13418233104765,30.51230479968492,21.030761326633993,96.21268697238257,26.50062724865206,1.9306420097014623,7.566061761760254,0.0,0.0,29.282235897101373
114242930474451702,46.502660742790475,9.951535678357558,5.737677583822965,125.06698039638357,13.362570539536048,0.1009776605957112,11.562260983668573,0.0,0.0,14.643291147472407
