BDAP,Comune,Provincia,Regione,Zona,2008,2009,2010,2011,2012,2013,2014,2015
114242930474451702,COMUNE DI ORIO AL SERIO,BERGAMO,LOMBARDIA,NORD-OVEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110733.4
114342930531636602,COMUNE DI SAN DIDERO,TORINO,PIEMONTE,NORD-OVEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114442930473232502,COMUNE DI NOASCA,TORINO,PIEMONTE,NORD-OVEST,764.0,3197.0,0.0,96510.0,24091.09,4465.81,0.0,0.0
114542930460128001,COMUNE DI RIGNANO GARGANICO,FOGGIA,PUGLIA,SUD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114642930550556102,COMUNE DI SAN GREGORIO DI CATANIA,CATANIA,SICILIA,ISOLE,243786.0,319945.0,392307.0,67721.0,1816787.78,107273.74,4164936.69,706304.8099999999
114742930453726801,COMUNE DI SALE SAN GIOVANNI,CUNEO,PIEMONTE,NORD-OVEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114742930536446301,COMUNE DI ROTONDELLA,MATERA,BASILICATA,SUD,74513.0,267631.0,3311514.0,134905.0,108714.29000000001,71060.55,82432.61,314355.04000000004
114842930517178501,COMUNE DI CITTADUCALE,RIETI,LAZIO,CENTRO,112112.0,367418.0,909971.0,181818.0,80.59,19006.38,0.0,1144154.58
115042930473371901,COMUNE DI MANDELLO VITTA,NOVARA,PIEMONTE,NORD-OVEST,0.0,0.0,0.0,8624.0,12527.33,52368.0,104972.89,9323.02
115142930468670302,COMUNE DI SANT'ANGELO D'ALIFE,CASERTA,CAMPANIA,SUD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115142930475433101,COMUNE DI PIMENTEL,SUD SARDEGNA,SARDEGNA,ISOLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115242928210658501,COMUNE DI ALAGNA VALSESIA,VERCELLI,PIEMONTE,NORD-OVEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115242930059291902,COMUNE DI GALLICCHIO,POTENZA,BASILICATA,SUD,84444.0,24413.0,68090.0,24895.0,87456.31999999999,52542.39,35533.04,165362.28
115242930541272802,COMUNE DI POZZOLEONE,VICENZA,VENETO,NORD-EST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115242930543567601,COMUNE DI MONSELICE,PADOVA,VENETO,NORD-EST,1762846.0,453121.0,1078080.0,1157264.0,791601.98,477706.65,469286.55,1582001.82
